,substrate-links-id,substrate-links-sources,substrate-links-target,bandwidth-resource,max-bandwidth-resource,substrate-topology
53,20411,20259,20274,320.529,1000,waxman
54,20412,20259,20276,200.995,1000,waxman
55,20413,20259,20277,542.405,1000,waxman
56,20414,20259,20279,523.638,1000,waxman
57,20415,20259,20280,560.363,1000,waxman
58,20416,20259,20281,159.345,1000,waxman
59,20417,20259,20282,94.889,1000,waxman
60,20418,20259,20284,894.042,1000,waxman
61,20419,20259,20285,294.722,1000,waxman
62,20420,20259,20286,430.253,1000,waxman
63,20421,20259,20287,34.442,1000,waxman
64,20422,20259,20288,768.883,1000,waxman
65,20423,20259,20289,784.647,1000,waxman
66,20424,20259,20290,156.5,1000,waxman
67,20425,20259,20292,887.617,1000,waxman
68,20426,20259,20295,718.919,1000,waxman
69,20427,20259,20296,686.374,1000,waxman
70,20428,20259,20298,23.708,1000,waxman
71,20429,20259,20300,550.681,1000,waxman
72,20430,20259,20301,47.883,1000,waxman
73,20431,20259,20302,592.447,1000,waxman
74,20432,20259,20305,22.052,1000,waxman
75,20433,20259,20308,453.852,1000,waxman
76,20434,20259,20309,168.554,1000,waxman
77,20435,20259,20310,438.288,1000,waxman
78,20436,20259,20313,629.436,1000,waxman
79,20437,20259,20315,906.672,1000,waxman
80,20438,20259,20316,711.693,1000,waxman
81,20439,20259,20319,15.204,1000,waxman
82,20440,20259,20320,673.963,1000,waxman
83,20441,20259,20321,776.161,1000,waxman
84,20442,20259,20322,493.38,1000,waxman
85,20443,20259,20323,97.447,1000,waxman
86,20444,20259,20324,626.719,1000,waxman
87,20445,20259,20325,931.621,1000,waxman
88,20446,20259,20326,600.041,1000,waxman
89,20447,20259,20329,238.763,1000,waxman
90,20448,20259,20331,100.276,1000,waxman
91,20449,20259,20334,953.427,1000,waxman
92,20450,20259,20335,15.527,1000,waxman
93,20451,20259,20338,122.992,1000,waxman
94,20452,20259,20339,884.015,1000,waxman
95,20453,20259,20340,447.891,1000,waxman
96,20454,20259,20341,410.877,1000,waxman
97,20455,20259,20342,463.619,1000,waxman
98,20456,20259,20343,934.254,1000,waxman
99,20457,20259,20344,936.235,1000,waxman
100,20458,20259,20345,944.935,1000,waxman
101,20459,20259,20347,838.784,1000,waxman
102,20460,20259,20350,355.36,1000,waxman
103,20461,20259,20351,692.949,1000,waxman
104,20462,20259,20354,182.788,1000,waxman
105,20463,20259,20356,521.097,1000,waxman
106,20464,20259,20357,557.405,1000,waxman
107,20465,20260,20258,97.291,1000,waxman
108,20466,20260,20261,529.033,1000,waxman
109,20467,20260,20264,315.732,1000,waxman
110,20468,20260,20267,456.624,1000,waxman
111,20469,20260,20269,31.405,1000,waxman
112,20470,20260,20270,894.159,1000,waxman
113,20471,20260,20272,655.597,1000,waxman
114,20472,20260,20273,796.815,1000,waxman
115,20473,20260,20274,609.507,1000,waxman
116,20474,20260,20275,664.876,1000,waxman
117,20475,20260,20276,719.004,1000,waxman
118,20476,20260,20278,413.015,1000,waxman
119,20477,20260,20283,54.822,1000,waxman
120,20478,20260,20284,433.013,1000,waxman
121,20479,20260,20285,133.083,1000,waxman
122,20480,20260,20288,533.175,1000,waxman
123,20481,20260,20292,854.432,1000,waxman
124,20482,20260,20293,352.648,1000,waxman
125,20483,20260,20294,905.322,1000,waxman
126,20484,20260,20295,19.238,1000,waxman
127,20485,20260,20296,416.919,1000,waxman
128,20486,20260,20300,441.412,1000,waxman
129,20487,20260,20301,585.948,1000,waxman
130,20488,20260,20305,785.929,1000,waxman
131,20489,20260,20306,333.661,1000,waxman
132,20490,20260,20308,619.453,1000,waxman
133,20491,20260,20310,305.452,1000,waxman
134,20492,20260,20311,503.731,1000,waxman
135,20493,20260,20313,1.863,1000,waxman
136,20494,20260,20315,788.349,1000,waxman
137,20495,20260,20317,254.442,1000,waxman
138,20496,20260,20321,91.94,1000,waxman
139,20497,20260,20322,805.904,1000,waxman
140,20498,20260,20323,792.272,1000,waxman
141,20499,20260,20324,377.086,1000,waxman
142,20500,20260,20325,438.356,1000,waxman
143,20501,20260,20327,273.27,1000,waxman
144,20502,20260,20328,675.015,1000,waxman
145,20503,20260,20329,534.78,1000,waxman
146,20504,20260,20331,244.07,1000,waxman
147,20505,20260,20332,622.352,1000,waxman
148,20506,20260,20333,249.024,1000,waxman
149,20507,20260,20334,163.242,1000,waxman
150,20508,20260,20335,884.983,1000,waxman
151,20509,20260,20336,901.599,1000,waxman
152,20510,20260,20338,626.365,1000,waxman
153,20511,20260,20340,494.13,1000,waxman
154,20512,20260,20342,706.105,1000,waxman
155,20513,20260,20343,482.998,1000,waxman
156,20514,20260,20344,26.609,1000,waxman
157,20515,20260,20345,741.353,1000,waxman
158,20516,20260,20346,220.345,1000,waxman
159,20517,20260,20347,17.574,1000,waxman
160,20518,20260,20349,872.877,1000,waxman
161,20519,20260,20350,262.597,1000,waxman
162,20520,20260,20351,270.406,1000,waxman
163,20521,20260,20352,86.583,1000,waxman
164,20522,20260,20353,914.862,1000,waxman
165,20523,20260,20354,598.205,1000,waxman
166,20524,20261,20258,330.592,1000,waxman
167,20525,20261,20259,689.307,1000,waxman
168,20526,20261,20262,876.415,1000,waxman
169,20527,20261,20263,462.389,1000,waxman
170,20528,20261,20265,774.708,1000,waxman
171,20529,20261,20266,396.808,1000,waxman
172,20530,20261,20268,915.306,1000,waxman
173,20531,20261,20269,215.86,1000,waxman
174,20532,20261,20276,116.938,1000,waxman
175,20533,20261,20277,470.768,1000,waxman
176,20534,20261,20278,4.107,1000,waxman
177,20535,20261,20280,84.305,1000,waxman
178,20536,20261,20281,944.468,1000,waxman
179,20537,20261,20286,497.474,1000,waxman
180,20538,20261,20288,193.622,1000,waxman
181,20539,20261,20289,403.75,1000,waxman
182,20540,20261,20290,503.807,1000,waxman
183,20541,20261,20291,119.262,1000,waxman
184,20542,20261,20297,604.135,1000,waxman
185,20543,20261,20298,471.704,1000,waxman
186,20544,20261,20300,677.164,1000,waxman
187,20545,20261,20301,259.21,1000,waxman
188,20546,20261,20304,904.741,1000,waxman
189,20547,20261,20306,162.064,1000,waxman
190,20548,20261,20307,390.893,1000,waxman
191,20549,20261,20308,829.569,1000,waxman
192,20550,20261,20314,987.349,1000,waxman
193,20551,20261,20315,322.122,1000,waxman
194,20552,20261,20316,334.964,1000,waxman
195,20553,20261,20320,290.442,1000,waxman
196,20554,20261,20321,519.457,1000,waxman
197,20555,20261,20323,111.623,1000,waxman
198,20556,20261,20326,240.534,1000,waxman
199,20557,20261,20333,582.401,1000,waxman
200,20558,20261,20342,68.609,1000,waxman
201,20559,20261,20347,866.67,1000,waxman
202,20560,20261,20348,862.158,1000,waxman
203,20561,20261,20350,895.25,1000,waxman
204,20562,20261,20355,531.474,1000,waxman
205,20563,20261,20356,775.357,1000,waxman
206,20564,20262,20258,241.802,1000,waxman
207,20565,20262,20260,454.835,1000,waxman
208,20566,20262,20263,671.768,1000,waxman
209,20567,20262,20266,637.398,1000,waxman
210,20568,20262,20267,793.761,1000,waxman
211,20569,20262,20271,10.793,1000,waxman
212,20570,20262,20273,673.797,1000,waxman
213,20571,20262,20281,246.58,1000,waxman
214,20572,20262,20282,242.729,1000,waxman
215,20573,20262,20283,990.379,1000,waxman
216,20574,20262,20287,752.183,1000,waxman
217,20575,20262,20291,482.759,1000,waxman
218,20576,20262,20292,471.705,1000,waxman
219,20577,20262,20293,346.93,1000,waxman
220,20578,20262,20295,23.354,1000,waxman
221,20579,20262,20300,29.188,1000,waxman
222,20580,20262,20303,892.058,1000,waxman
223,20581,20262,20305,976.325,1000,waxman
224,20582,20262,20307,40.694,1000,waxman
225,20583,20262,20311,741.338,1000,waxman
226,20584,20262,20312,35.011,1000,waxman
227,20585,20262,20318,200.713,1000,waxman
228,20586,20262,20320,622.784,1000,waxman
229,20587,20262,20321,84.959,1000,waxman
230,20588,20262,20323,681.943,1000,waxman
231,20589,20262,20325,226.044,1000,waxman
232,20590,20262,20326,862.934,1000,waxman
233,20591,20262,20327,734.002,1000,waxman
234,20592,20262,20329,0.357,1000,waxman
235,20593,20262,20335,668.405,1000,waxman
236,20594,20262,20342,498.273,1000,waxman
237,20595,20262,20343,373.092,1000,waxman
238,20596,20262,20344,832.984,1000,waxman
239,20597,20262,20345,213.882,1000,waxman
240,20598,20262,20352,137.922,1000,waxman
241,20599,20262,20353,984.629,1000,waxman
242,20600,20262,20357,499.444,1000,waxman
243,20601,20263,20259,227.666,1000,waxman
244,20602,20263,20260,202.356,1000,waxman
245,20603,20263,20261,417.162,1000,waxman
246,20604,20263,20264,213.025,1000,waxman
247,20605,20263,20266,660.313,1000,waxman
248,20606,20263,20267,809.801,1000,waxman
249,20607,20263,20269,829.567,1000,waxman
250,20608,20263,20270,489.569,1000,waxman
251,20609,20263,20271,912.587,1000,waxman
252,20610,20263,20272,260.59,1000,waxman
253,20611,20263,20274,684.625,1000,waxman
254,20612,20263,20278,731.106,1000,waxman
255,20613,20263,20279,415.004,1000,waxman
256,20614,20263,20281,216.668,1000,waxman
257,20615,20263,20282,325.981,1000,waxman
258,20616,20263,20284,503.809,1000,waxman
259,20617,20263,20285,554.202,1000,waxman
260,20618,20263,20287,150.998,1000,waxman
261,20619,20263,20290,814.046,1000,waxman
262,20620,20263,20293,897.979,1000,waxman
263,20621,20263,20295,235.451,1000,waxman
264,20622,20263,20296,150.369,1000,waxman
265,20623,20263,20297,619.253,1000,waxman
266,20624,20263,20298,757.223,1000,waxman
267,20625,20263,20299,809.154,1000,waxman
268,20626,20263,20300,695.202,1000,waxman
269,20627,20263,20301,975.203,1000,waxman
270,20628,20263,20302,494.598,1000,waxman
271,20629,20263,20304,308.835,1000,waxman
272,20630,20263,20305,611.184,1000,waxman
273,20631,20263,20308,179.569,1000,waxman
274,20632,20263,20310,675.478,1000,waxman
275,20633,20263,20311,949.167,1000,waxman
276,20634,20263,20312,990.139,1000,waxman
277,20635,20263,20313,897.214,1000,waxman
278,20636,20263,20314,539.983,1000,waxman
279,20637,20263,20315,614.765,1000,waxman
280,20638,20263,20317,511.308,1000,waxman
281,20639,20263,20323,567.882,1000,waxman
282,20640,20263,20324,162.306,1000,waxman
283,20641,20263,20325,633.966,1000,waxman
284,20642,20263,20326,259.274,1000,waxman
285,20643,20263,20327,349.855,1000,waxman
286,20644,20263,20328,999.87,1000,waxman
287,20645,20263,20331,476.553,1000,waxman
288,20646,20263,20333,831.022,1000,waxman
289,20647,20263,20338,641.377,1000,waxman
290,20648,20263,20342,172.2,1000,waxman
291,20649,20263,20343,140.326,1000,waxman
292,20650,20263,20345,252.212,1000,waxman
293,20651,20263,20347,113.218,1000,waxman
294,20652,20263,20349,927.553,1000,waxman
295,20653,20263,20350,898.692,1000,waxman
296,20654,20263,20353,981.473,1000,waxman
297,20655,20263,20354,358.606,1000,waxman
298,20656,20263,20355,404.747,1000,waxman
299,20657,20263,20356,769.884,1000,waxman
300,20658,20264,20266,71.623,1000,waxman
301,20659,20264,20267,720.869,1000,waxman
302,20660,20264,20269,978.317,1000,waxman
303,20661,20264,20270,538.172,1000,waxman
304,20662,20264,20273,377.964,1000,waxman
305,20663,20264,20275,594.459,1000,waxman
306,20664,20264,20276,187.018,1000,waxman
307,20665,20264,20277,408.383,1000,waxman
308,20666,20264,20278,556.369,1000,waxman
309,20667,20264,20281,511.661,1000,waxman
310,20668,20264,20283,488.878,1000,waxman
311,20669,20264,20285,407.309,1000,waxman
312,20670,20264,20287,477.655,1000,waxman
313,20671,20264,20292,625.109,1000,waxman
314,20672,20264,20295,860.407,1000,waxman
315,20673,20264,20296,459.0,1000,waxman
316,20674,20264,20298,599.764,1000,waxman
317,20675,20264,20300,775.357,1000,waxman
318,20676,20264,20302,563.229,1000,waxman
319,20677,20264,20304,655.741,1000,waxman
320,20678,20264,20305,785.598,1000,waxman
321,20679,20264,20308,193.098,1000,waxman
322,20680,20264,20309,238.335,1000,waxman
323,20681,20264,20310,622.413,1000,waxman
324,20682,20264,20311,31.849,1000,waxman
325,20683,20264,20314,27.217,1000,waxman
326,20684,20264,20315,856.3,1000,waxman
327,20685,20264,20317,29.232,1000,waxman
328,20686,20264,20318,582.989,1000,waxman
329,20687,20264,20321,312.724,1000,waxman
330,20688,20264,20323,951.224,1000,waxman
331,20689,20264,20327,246.269,1000,waxman
332,20690,20264,20329,944.606,1000,waxman
333,20691,20264,20331,696.718,1000,waxman
334,20692,20264,20333,996.845,1000,waxman
335,20693,20264,20334,852.96,1000,waxman
336,20694,20264,20335,381.563,1000,waxman
337,20695,20264,20337,225.873,1000,waxman
338,20696,20264,20338,745.141,1000,waxman
339,20697,20264,20339,216.701,1000,waxman
340,20698,20264,20340,589.006,1000,waxman
341,20699,20264,20341,765.544,1000,waxman
342,20700,20264,20342,840.952,1000,waxman
343,20701,20264,20344,636.934,1000,waxman
344,20702,20264,20345,358.025,1000,waxman
345,20703,20264,20348,168.458,1000,waxman
346,20704,20264,20350,50.524,1000,waxman
347,20705,20264,20351,614.553,1000,waxman
348,20706,20264,20352,222.807,1000,waxman
349,20707,20264,20356,140.016,1000,waxman
350,20708,20265,20258,997.581,1000,waxman
351,20709,20265,20261,651.196,1000,waxman
352,20710,20265,20263,272.435,1000,waxman
353,20711,20265,20269,857.633,1000,waxman
354,20712,20265,20275,387.397,1000,waxman
355,20713,20265,20276,608.982,1000,waxman
356,20714,20265,20277,537.993,1000,waxman
357,20715,20265,20280,793.113,1000,waxman
358,20716,20265,20281,317.558,1000,waxman
359,20717,20265,20284,68.467,1000,waxman
360,20718,20265,20286,624.442,1000,waxman
361,20719,20265,20287,859.912,1000,waxman
362,20720,20265,20290,423.475,1000,waxman
363,20721,20265,20292,311.063,1000,waxman
364,20722,20265,20293,546.784,1000,waxman
365,20723,20265,20297,961.249,1000,waxman
366,20724,20265,20298,287.396,1000,waxman
367,20725,20265,20300,521.901,1000,waxman
368,20726,20265,20306,51.282,1000,waxman
369,20727,20265,20308,250.379,1000,waxman
370,20728,20265,20309,751.57,1000,waxman
371,20729,20265,20310,560.094,1000,waxman
372,20730,20265,20311,55.097,1000,waxman
373,20731,20265,20312,930.939,1000,waxman
374,20732,20265,20314,519.384,1000,waxman
375,20733,20265,20315,175.583,1000,waxman
376,20734,20265,20318,221.435,1000,waxman
377,20735,20265,20321,223.119,1000,waxman
378,20736,20265,20322,702.705,1000,waxman
379,20737,20265,20324,865.215,1000,waxman
380,20738,20265,20325,102.383,1000,waxman
381,20739,20265,20327,200.543,1000,waxman
382,20740,20265,20331,779.326,1000,waxman
383,20741,20265,20332,655.449,1000,waxman
384,20742,20265,20337,727.868,1000,waxman
385,20743,20265,20338,563.049,1000,waxman
386,20744,20265,20340,761.331,1000,waxman
387,20745,20265,20341,975.034,1000,waxman
388,20746,20265,20342,996.739,1000,waxman
389,20747,20265,20345,52.216,1000,waxman
390,20748,20265,20348,243.346,1000,waxman
391,20749,20265,20351,438.27,1000,waxman
392,20750,20265,20353,734.742,1000,waxman
393,20751,20265,20354,139.282,1000,waxman
394,20752,20265,20356,399.075,1000,waxman
395,20753,20266,20258,797.888,1000,waxman
396,20754,20266,20259,824.201,1000,waxman
397,20755,20266,20261,819.237,1000,waxman
398,20756,20266,20263,925.169,1000,waxman
399,20757,20266,20267,546.364,1000,waxman
400,20758,20266,20269,381.517,1000,waxman
401,20759,20266,20270,830.208,1000,waxman
402,20760,20266,20271,393.402,1000,waxman
403,20761,20266,20273,645.417,1000,waxman
404,20762,20266,20275,561.125,1000,waxman
405,20763,20266,20276,383.866,1000,waxman
406,20764,20266,20277,465.275,1000,waxman
407,20765,20266,20278,645.689,1000,waxman
408,20766,20266,20280,198.339,1000,waxman
409,20767,20266,20281,540.419,1000,waxman
410,20768,20266,20287,947.61,1000,waxman
411,20769,20266,20288,22.088,1000,waxman
412,20770,20266,20289,168.565,1000,waxman
413,20771,20266,20290,690.885,1000,waxman
414,20772,20266,20292,723.333,1000,waxman
415,20773,20266,20296,894.969,1000,waxman
416,20774,20266,20297,36.631,1000,waxman
417,20775,20266,20298,219.654,1000,waxman
418,20776,20266,20300,178.567,1000,waxman
419,20777,20266,20301,433.346,1000,waxman
420,20778,20266,20304,297.55,1000,waxman
421,20779,20266,20305,311.987,1000,waxman
422,20780,20266,20306,865.338,1000,waxman
423,20781,20266,20307,143.522,1000,waxman
424,20782,20266,20311,268.785,1000,waxman
425,20783,20266,20312,43.917,1000,waxman
426,20784,20266,20313,788.582,1000,waxman
427,20785,20266,20317,935.023,1000,waxman
428,20786,20266,20318,484.168,1000,waxman
429,20787,20266,20319,346.155,1000,waxman
430,20788,20266,20320,886.828,1000,waxman
431,20789,20266,20321,325.429,1000,waxman
432,20790,20266,20322,260.866,1000,waxman
433,20791,20266,20323,168.916,1000,waxman
434,20792,20266,20324,987.833,1000,waxman
435,20793,20266,20327,396.688,1000,waxman
436,20794,20266,20330,963.366,1000,waxman
437,20795,20266,20331,191.208,1000,waxman
438,20796,20266,20332,763.616,1000,waxman
439,20797,20266,20334,147.718,1000,waxman
440,20798,20266,20335,372.227,1000,waxman
441,20799,20266,20337,715.988,1000,waxman
442,20800,20266,20338,983.749,1000,waxman
443,20801,20266,20342,701.575,1000,waxman
444,20802,20266,20344,480.364,1000,waxman
445,20803,20266,20345,971.643,1000,waxman
446,20804,20266,20347,671.426,1000,waxman
447,20805,20266,20350,420.205,1000,waxman
448,20806,20266,20351,985.96,1000,waxman
449,20807,20266,20354,900.666,1000,waxman
450,20808,20266,20355,603.751,1000,waxman
451,20809,20266,20356,355.753,1000,waxman
452,20810,20267,20262,728.602,1000,waxman
453,20811,20267,20263,657.957,1000,waxman
454,20812,20267,20264,965.84,1000,waxman
455,20813,20267,20266,624.656,1000,waxman
456,20814,20267,20271,324.057,1000,waxman
457,20815,20267,20273,464.035,1000,waxman
458,20816,20267,20274,867.76,1000,waxman
459,20817,20267,20275,229.192,1000,waxman
460,20818,20267,20277,293.112,1000,waxman
461,20819,20267,20278,162.585,1000,waxman
462,20820,20267,20282,863.973,1000,waxman
463,20821,20267,20283,570.921,1000,waxman
464,20822,20267,20285,51.225,1000,waxman
465,20823,20267,20287,817.044,1000,waxman
466,20824,20267,20288,576.888,1000,waxman
467,20825,20267,20290,401.383,1000,waxman
468,20826,20267,20292,228.237,1000,waxman
469,20827,20267,20293,947.623,1000,waxman
470,20828,20267,20294,19.273,1000,waxman
471,20829,20267,20295,237.705,1000,waxman
472,20830,20267,20296,921.228,1000,waxman
473,20831,20267,20300,557.924,1000,waxman
474,20832,20267,20305,234.7,1000,waxman
475,20833,20267,20306,334.171,1000,waxman
476,20834,20267,20307,648.585,1000,waxman
477,20835,20267,20309,929.482,1000,waxman
478,20836,20267,20310,430.854,1000,waxman
479,20837,20267,20311,145.622,1000,waxman
480,20838,20267,20313,969.688,1000,waxman
481,20839,20267,20314,272.872,1000,waxman
482,20840,20267,20316,867.466,1000,waxman
483,20841,20267,20321,844.444,1000,waxman
484,20842,20267,20323,962.139,1000,waxman
485,20843,20267,20325,715.638,1000,waxman
486,20844,20267,20329,378.767,1000,waxman
487,20845,20267,20330,860.195,1000,waxman
488,20846,20267,20331,7.23,1000,waxman
489,20847,20267,20333,780.155,1000,waxman
490,20848,20267,20336,559.808,1000,waxman
491,20849,20267,20337,599.357,1000,waxman
492,20850,20267,20339,624.427,1000,waxman
493,20851,20267,20343,458.628,1000,waxman
494,20852,20267,20344,326.622,1000,waxman
495,20853,20267,20345,472.454,1000,waxman
496,20854,20267,20347,416.894,1000,waxman
497,20855,20267,20348,227.79,1000,waxman
498,20856,20267,20349,772.144,1000,waxman
499,20857,20267,20350,106.724,1000,waxman
500,20858,20267,20351,542.649,1000,waxman
501,20859,20267,20353,862.455,1000,waxman
502,20860,20267,20355,982.957,1000,waxman
503,20861,20267,20357,154.794,1000,waxman
504,20862,20268,20260,509.712,1000,waxman
505,20863,20268,20263,704.954,1000,waxman
506,20864,20268,20269,756.339,1000,waxman
507,20865,20268,20274,423.248,1000,waxman
508,20866,20268,20279,508.675,1000,waxman
509,20867,20268,20284,126.547,1000,waxman
510,20868,20268,20290,962.772,1000,waxman
511,20869,20268,20291,139.741,1000,waxman
512,20870,20268,20292,942.358,1000,waxman
513,20871,20268,20294,277.292,1000,waxman
514,20872,20268,20297,635.965,1000,waxman
515,20873,20268,20299,53.244,1000,waxman
516,20874,20268,20302,289.826,1000,waxman
517,20875,20268,20303,862.438,1000,waxman
518,20876,20268,20304,740.622,1000,waxman
519,20877,20268,20307,719.29,1000,waxman
520,20878,20268,20310,950.771,1000,waxman
521,20879,20268,20311,606.257,1000,waxman
522,20880,20268,20312,967.586,1000,waxman
523,20881,20268,20314,760.502,1000,waxman
524,20882,20268,20317,256.327,1000,waxman
525,20883,20268,20319,268.327,1000,waxman
526,20884,20268,20323,836.684,1000,waxman
527,20885,20268,20324,112.468,1000,waxman
528,20886,20268,20325,403.679,1000,waxman
529,20887,20268,20326,562.666,1000,waxman
530,20888,20268,20329,849.458,1000,waxman
531,20889,20268,20330,265.965,1000,waxman
532,20890,20268,20332,674.355,1000,waxman
533,20891,20268,20335,96.655,1000,waxman
534,20892,20268,20336,427.201,1000,waxman
535,20893,20268,20341,298.779,1000,waxman
536,20894,20268,20345,929.891,1000,waxman
537,20895,20268,20346,494.604,1000,waxman
538,20896,20268,20348,894.065,1000,waxman
539,20897,20268,20349,53.851,1000,waxman
540,20898,20268,20350,43.577,1000,waxman
541,20899,20268,20353,199.877,1000,waxman
542,20900,20268,20357,820.712,1000,waxman
543,20901,20269,20259,165.18,1000,waxman
544,20902,20269,20261,623.311,1000,waxman
545,20903,20269,20265,59.846,1000,waxman
546,20904,20269,20266,630.892,1000,waxman
547,20905,20269,20267,758.909,1000,waxman
548,20906,20269,20273,108.097,1000,waxman
549,20907,20269,20274,689.576,1000,waxman
550,20908,20269,20277,491.466,1000,waxman
551,20909,20269,20278,564.261,1000,waxman
552,20910,20269,20281,79.538,1000,waxman
553,20911,20269,20283,782.948,1000,waxman
554,20912,20269,20285,155.842,1000,waxman
555,20913,20269,20286,857.426,1000,waxman
556,20914,20269,20288,419.697,1000,waxman
557,20915,20269,20289,994.073,1000,waxman
558,20916,20269,20290,611.437,1000,waxman
559,20917,20269,20291,131.269,1000,waxman
560,20918,20269,20292,767.987,1000,waxman
561,20919,20269,20294,747.166,1000,waxman
562,20920,20269,20295,93.694,1000,waxman
563,20921,20269,20301,634.683,1000,waxman
564,20922,20269,20302,582.308,1000,waxman
565,20923,20269,20303,349.687,1000,waxman
566,20924,20269,20305,272.343,1000,waxman
567,20925,20269,20307,957.64,1000,waxman
568,20926,20269,20308,993.419,1000,waxman
569,20927,20269,20309,81.357,1000,waxman
570,20928,20269,20315,190.03,1000,waxman
571,20929,20269,20319,651.48,1000,waxman
572,20930,20269,20320,556.582,1000,waxman
573,20931,20269,20321,510.82,1000,waxman
574,20932,20269,20322,839.068,1000,waxman
575,20933,20269,20323,468.69,1000,waxman
576,20934,20269,20324,950.799,1000,waxman
577,20935,20269,20327,152.02,1000,waxman
578,20936,20269,20328,99.012,1000,waxman
579,20937,20269,20329,182.411,1000,waxman
580,20938,20269,20330,653.508,1000,waxman
581,20939,20269,20332,713.994,1000,waxman
582,20940,20269,20333,125.902,1000,waxman
583,20941,20269,20336,103.134,1000,waxman
584,20942,20269,20338,627.383,1000,waxman
585,20943,20269,20341,620.63,1000,waxman
586,20944,20269,20344,183.435,1000,waxman
587,20945,20269,20345,348.528,1000,waxman
588,20946,20269,20346,95.945,1000,waxman
589,20947,20269,20347,181.021,1000,waxman
590,20948,20269,20349,337.006,1000,waxman
591,20949,20269,20356,642.065,1000,waxman
592,20950,20270,20259,555.937,1000,waxman
593,20951,20270,20263,776.43,1000,waxman
594,20952,20270,20266,393.448,1000,waxman
595,20953,20270,20268,917.069,1000,waxman
596,20954,20270,20274,277.007,1000,waxman
597,20955,20270,20276,696.449,1000,waxman
598,20956,20270,20278,962.494,1000,waxman
599,20957,20270,20281,285.084,1000,waxman
600,20958,20270,20282,672.996,1000,waxman
601,20959,20270,20283,804.82,1000,waxman
602,20960,20270,20284,540.361,1000,waxman
603,20961,20270,20285,990.883,1000,waxman
604,20962,20270,20286,94.177,1000,waxman
605,20963,20270,20288,44.446,1000,waxman
606,20964,20270,20290,71.563,1000,waxman
607,20965,20270,20291,821.2,1000,waxman
608,20966,20270,20293,786.081,1000,waxman
609,20967,20270,20294,901.522,1000,waxman
610,20968,20270,20295,531.936,1000,waxman
611,20969,20270,20296,60.231,1000,waxman
612,20970,20270,20301,988.089,1000,waxman
613,20971,20270,20302,340.272,1000,waxman
614,20972,20270,20304,694.048,1000,waxman
615,20973,20270,20307,492.181,1000,waxman
616,20974,20270,20310,403.755,1000,waxman
617,20975,20270,20312,392.657,1000,waxman
618,20976,20270,20314,385.569,1000,waxman
619,20977,20270,20316,139.602,1000,waxman
620,20978,20270,20317,564.853,1000,waxman
621,20979,20270,20319,541.509,1000,waxman
622,20980,20270,20322,231.835,1000,waxman
623,20981,20270,20327,396.009,1000,waxman
624,20982,20270,20328,932.453,1000,waxman
625,20983,20270,20329,270.904,1000,waxman
626,20984,20270,20331,85.778,1000,waxman
627,20985,20270,20335,962.215,1000,waxman
628,20986,20270,20336,930.851,1000,waxman
629,20987,20270,20338,674.183,1000,waxman
630,20988,20270,20340,91.521,1000,waxman
