,substrate-links-id,substrate-links-sources,substrate-links-target,bandwidth-resource,max-bandwidth-resource,substrate-topology
94,36999,36806,36889,370.893,1000,waxman
95,37000,36806,36890,81.394,1000,waxman
96,37001,36806,36893,499.263,1000,waxman
97,37002,36806,36896,727.341,1000,waxman
98,37003,36806,36897,247.13,1000,waxman
99,37004,36806,36898,204.054,1000,waxman
100,37005,36806,36901,852.628,1000,waxman
101,37006,36806,36902,889.28,1000,waxman
102,37007,36806,36903,21.417,1000,waxman
103,37008,36807,36805,853.966,1000,waxman
104,37009,36807,36806,640.659,1000,waxman
105,37010,36807,36811,216.342,1000,waxman
106,37011,36807,36813,177.69,1000,waxman
107,37012,36807,36814,435.714,1000,waxman
108,37013,36807,36815,389.783,1000,waxman
109,37014,36807,36816,369.551,1000,waxman
110,37015,36807,36818,683.224,1000,waxman
111,37016,36807,36820,975.269,1000,waxman
112,37017,36807,36822,548.545,1000,waxman
113,37018,36807,36824,688.025,1000,waxman
114,37019,36807,36828,39.33,1000,waxman
115,37020,36807,36829,143.38,1000,waxman
116,37021,36807,36835,282.877,1000,waxman
117,37022,36807,36836,512.443,1000,waxman
118,37023,36807,36837,743.592,1000,waxman
119,37024,36807,36838,78.912,1000,waxman
120,37025,36807,36839,88.877,1000,waxman
121,37026,36807,36841,192.056,1000,waxman
122,37027,36807,36842,420.177,1000,waxman
123,37028,36807,36844,585.252,1000,waxman
124,37029,36807,36846,669.558,1000,waxman
125,37030,36807,36847,542.253,1000,waxman
126,37031,36807,36848,668.641,1000,waxman
127,37032,36807,36849,137.217,1000,waxman
128,37033,36807,36850,769.058,1000,waxman
129,37034,36807,36851,962.059,1000,waxman
130,37035,36807,36853,631.876,1000,waxman
131,37036,36807,36857,406.361,1000,waxman
132,37037,36807,36862,561.159,1000,waxman
133,37038,36807,36865,769.58,1000,waxman
134,37039,36807,36866,390.292,1000,waxman
135,37040,36807,36867,689.366,1000,waxman
136,37041,36807,36868,748.509,1000,waxman
137,37042,36807,36869,568.283,1000,waxman
138,37043,36807,36871,552.01,1000,waxman
139,37044,36807,36873,707.2,1000,waxman
140,37045,36807,36875,744.772,1000,waxman
141,37046,36807,36876,618.164,1000,waxman
142,37047,36807,36877,827.793,1000,waxman
143,37048,36807,36878,731.965,1000,waxman
144,37049,36807,36879,184.004,1000,waxman
145,37050,36807,36880,253.182,1000,waxman
146,37051,36807,36883,954.634,1000,waxman
147,37052,36807,36886,893.911,1000,waxman
148,37053,36807,36887,529.861,1000,waxman
149,37054,36807,36889,360.037,1000,waxman
150,37055,36807,36890,63.377,1000,waxman
151,37056,36807,36893,822.794,1000,waxman
152,37057,36807,36896,741.825,1000,waxman
153,37058,36807,36897,813.2,1000,waxman
154,37059,36807,36898,473.423,1000,waxman
155,37060,36807,36899,485.808,1000,waxman
156,37061,36807,36901,796.458,1000,waxman
157,37062,36807,36903,547.263,1000,waxman
158,37063,36808,36805,941.546,1000,waxman
159,37064,36808,36809,198.551,1000,waxman
160,37065,36808,36812,358.751,1000,waxman
161,37066,36808,36814,640.05,1000,waxman
162,37067,36808,36819,591.992,1000,waxman
163,37068,36808,36820,306.016,1000,waxman
164,37069,36808,36821,51.963,1000,waxman
165,37070,36808,36824,378.565,1000,waxman
166,37071,36808,36825,111.549,1000,waxman
167,37072,36808,36826,957.334,1000,waxman
168,37073,36808,36828,583.923,1000,waxman
169,37074,36808,36830,784.745,1000,waxman
170,37075,36808,36833,305.899,1000,waxman
171,37076,36808,36834,731.013,1000,waxman
172,37077,36808,36837,453.572,1000,waxman
173,37078,36808,36838,489.094,1000,waxman
174,37079,36808,36839,782.557,1000,waxman
175,37080,36808,36841,606.681,1000,waxman
176,37081,36808,36842,83.605,1000,waxman
177,37082,36808,36844,157.688,1000,waxman
178,37083,36808,36845,350.881,1000,waxman
179,37084,36808,36850,924.844,1000,waxman
180,37085,36808,36851,3.387,1000,waxman
181,37086,36808,36852,901.65,1000,waxman
182,37087,36808,36857,711.077,1000,waxman
183,37088,36808,36858,527.916,1000,waxman
184,37089,36808,36859,140.89,1000,waxman
185,37090,36808,36860,228.087,1000,waxman
186,37091,36808,36863,141.833,1000,waxman
187,37092,36808,36864,233.809,1000,waxman
188,37093,36808,36865,373.218,1000,waxman
189,37094,36808,36866,127.614,1000,waxman
190,37095,36808,36867,190.141,1000,waxman
191,37096,36808,36870,157.609,1000,waxman
192,37097,36808,36871,232.359,1000,waxman
193,37098,36808,36875,835.974,1000,waxman
194,37099,36808,36878,817.083,1000,waxman
195,37100,36808,36879,167.383,1000,waxman
196,37101,36808,36880,66.116,1000,waxman
197,37102,36808,36881,655.881,1000,waxman
198,37103,36808,36883,59.791,1000,waxman
199,37104,36808,36884,936.912,1000,waxman
200,37105,36808,36885,13.746,1000,waxman
201,37106,36808,36886,980.125,1000,waxman
202,37107,36808,36888,32.477,1000,waxman
203,37108,36808,36890,641.163,1000,waxman
204,37109,36808,36892,871.668,1000,waxman
205,37110,36808,36894,318.079,1000,waxman
206,37111,36808,36895,8.403,1000,waxman
207,37112,36808,36896,329.56,1000,waxman
208,37113,36808,36898,296.627,1000,waxman
209,37114,36808,36900,695.148,1000,waxman
210,37115,36808,36901,399.816,1000,waxman
211,37116,36809,36805,407.623,1000,waxman
212,37117,36809,36808,822.092,1000,waxman
213,37118,36809,36814,268.345,1000,waxman
214,37119,36809,36819,684.366,1000,waxman
215,37120,36809,36820,459.32,1000,waxman
216,37121,36809,36821,848.165,1000,waxman
217,37122,36809,36822,381.019,1000,waxman
218,37123,36809,36825,714.169,1000,waxman
219,37124,36809,36826,850.451,1000,waxman
220,37125,36809,36827,106.147,1000,waxman
221,37126,36809,36828,565.951,1000,waxman
222,37127,36809,36829,387.666,1000,waxman
223,37128,36809,36837,167.67,1000,waxman
224,37129,36809,36838,95.954,1000,waxman
225,37130,36809,36839,198.363,1000,waxman
226,37131,36809,36845,364.601,1000,waxman
227,37132,36809,36850,568.256,1000,waxman
228,37133,36809,36853,647.906,1000,waxman
229,37134,36809,36854,599.054,1000,waxman
230,37135,36809,36858,360.887,1000,waxman
231,37136,36809,36860,542.476,1000,waxman
232,37137,36809,36861,69.977,1000,waxman
233,37138,36809,36863,392.745,1000,waxman
234,37139,36809,36866,572.839,1000,waxman
235,37140,36809,36867,423.427,1000,waxman
236,37141,36809,36868,307.414,1000,waxman
237,37142,36809,36870,837.848,1000,waxman
238,37143,36809,36871,949.175,1000,waxman
239,37144,36809,36874,218.471,1000,waxman
240,37145,36809,36875,163.716,1000,waxman
241,37146,36809,36876,661.259,1000,waxman
242,37147,36809,36877,354.411,1000,waxman
243,37148,36809,36879,981.914,1000,waxman
244,37149,36809,36880,910.261,1000,waxman
245,37150,36809,36881,655.41,1000,waxman
246,37151,36809,36882,148.69,1000,waxman
247,37152,36809,36884,0.297,1000,waxman
248,37153,36809,36885,546.457,1000,waxman
249,37154,36809,36886,924.694,1000,waxman
250,37155,36809,36887,346.797,1000,waxman
251,37156,36809,36888,519.729,1000,waxman
252,37157,36809,36889,563.114,1000,waxman
253,37158,36809,36892,204.512,1000,waxman
254,37159,36809,36894,313.076,1000,waxman
255,37160,36809,36896,608.899,1000,waxman
256,37161,36809,36897,308.793,1000,waxman
257,37162,36809,36900,118.568,1000,waxman
258,37163,36809,36901,899.103,1000,waxman
259,37164,36809,36902,21.936,1000,waxman
260,37165,36810,36806,962.217,1000,waxman
261,37166,36810,36812,588.687,1000,waxman
262,37167,36810,36815,37.487,1000,waxman
263,37168,36810,36818,602.057,1000,waxman
264,37169,36810,36819,673.391,1000,waxman
265,37170,36810,36820,866.29,1000,waxman
266,37171,36810,36821,67.81,1000,waxman
267,37172,36810,36822,849.912,1000,waxman
268,37173,36810,36825,651.916,1000,waxman
269,37174,36810,36830,815.819,1000,waxman
270,37175,36810,36831,489.688,1000,waxman
271,37176,36810,36832,769.831,1000,waxman
272,37177,36810,36833,853.026,1000,waxman
273,37178,36810,36836,147.758,1000,waxman
274,37179,36810,36838,413.123,1000,waxman
275,37180,36810,36840,2.67,1000,waxman
276,37181,36810,36841,440.219,1000,waxman
277,37182,36810,36843,272.559,1000,waxman
278,37183,36810,36845,707.776,1000,waxman
279,37184,36810,36846,555.698,1000,waxman
280,37185,36810,36847,387.924,1000,waxman
281,37186,36810,36848,326.648,1000,waxman
282,37187,36810,36849,740.445,1000,waxman
283,37188,36810,36850,148.01,1000,waxman
284,37189,36810,36851,428.433,1000,waxman
285,37190,36810,36852,707.817,1000,waxman
286,37191,36810,36854,634.045,1000,waxman
287,37192,36810,36855,304.167,1000,waxman
288,37193,36810,36856,44.455,1000,waxman
289,37194,36810,36857,149.699,1000,waxman
290,37195,36810,36859,181.508,1000,waxman
291,37196,36810,36860,849.299,1000,waxman
292,37197,36810,36862,361.908,1000,waxman
293,37198,36810,36863,963.651,1000,waxman
294,37199,36810,36867,904.525,1000,waxman
295,37200,36810,36870,385.661,1000,waxman
296,37201,36810,36871,607.185,1000,waxman
297,37202,36810,36873,581.257,1000,waxman
298,37203,36810,36874,259.708,1000,waxman
299,37204,36810,36875,663.635,1000,waxman
300,37205,36810,36877,258.917,1000,waxman
301,37206,36810,36878,941.792,1000,waxman
302,37207,36810,36881,663.729,1000,waxman
303,37208,36810,36883,499.424,1000,waxman
304,37209,36810,36892,146.341,1000,waxman
305,37210,36810,36897,586.367,1000,waxman
306,37211,36810,36898,834.151,1000,waxman
307,37212,36810,36902,37.206,1000,waxman
308,37213,36810,36904,524.707,1000,waxman
309,37214,36811,36805,544.123,1000,waxman
310,37215,36811,36806,924.143,1000,waxman
311,37216,36811,36807,705.262,1000,waxman
312,37217,36811,36808,592.704,1000,waxman
313,37218,36811,36809,225.699,1000,waxman
314,37219,36811,36812,66.958,1000,waxman
315,37220,36811,36814,173.601,1000,waxman
316,37221,36811,36816,7.744,1000,waxman
317,37222,36811,36820,575.368,1000,waxman
318,37223,36811,36821,239.977,1000,waxman
319,37224,36811,36822,984.876,1000,waxman
320,37225,36811,36823,701.968,1000,waxman
321,37226,36811,36827,675.576,1000,waxman
322,37227,36811,36829,808.359,1000,waxman
323,37228,36811,36830,300.866,1000,waxman
324,37229,36811,36834,705.197,1000,waxman
325,37230,36811,36836,846.286,1000,waxman
326,37231,36811,36839,714.73,1000,waxman
327,37232,36811,36844,383.587,1000,waxman
328,37233,36811,36853,740.6,1000,waxman
329,37234,36811,36855,36.398,1000,waxman
330,37235,36811,36857,44.098,1000,waxman
331,37236,36811,36858,13.086,1000,waxman
332,37237,36811,36861,74.675,1000,waxman
333,37238,36811,36862,965.642,1000,waxman
334,37239,36811,36864,612.072,1000,waxman
335,37240,36811,36869,33.22,1000,waxman
336,37241,36811,36874,475.22,1000,waxman
337,37242,36811,36875,42.739,1000,waxman
338,37243,36811,36876,299.691,1000,waxman
339,37244,36811,36879,612.268,1000,waxman
340,37245,36811,36882,159.267,1000,waxman
341,37246,36811,36883,559.248,1000,waxman
342,37247,36811,36886,89.607,1000,waxman
343,37248,36811,36890,606.931,1000,waxman
344,37249,36811,36892,297.552,1000,waxman
345,37250,36811,36894,38.396,1000,waxman
346,37251,36811,36895,146.058,1000,waxman
347,37252,36811,36896,626.318,1000,waxman
348,37253,36811,36899,982.897,1000,waxman
349,37254,36811,36900,904.341,1000,waxman
350,37255,36811,36901,825.015,1000,waxman
351,37256,36811,36903,6.772,1000,waxman
352,37257,36811,36904,566.949,1000,waxman
353,37258,36812,36806,829.67,1000,waxman
354,37259,36812,36807,201.074,1000,waxman
355,37260,36812,36809,928.874,1000,waxman
356,37261,36812,36811,923.046,1000,waxman
357,37262,36812,36814,217.593,1000,waxman
358,37263,36812,36818,554.131,1000,waxman
359,37264,36812,36824,334.752,1000,waxman
360,37265,36812,36827,502.558,1000,waxman
361,37266,36812,36829,280.168,1000,waxman
362,37267,36812,36830,271.55,1000,waxman
363,37268,36812,36831,136.801,1000,waxman
364,37269,36812,36836,17.851,1000,waxman
365,37270,36812,36837,85.02,1000,waxman
366,37271,36812,36839,790.479,1000,waxman
367,37272,36812,36840,448.198,1000,waxman
368,37273,36812,36841,207.119,1000,waxman
369,37274,36812,36850,760.402,1000,waxman
370,37275,36812,36852,530.2,1000,waxman
371,37276,36812,36855,211.103,1000,waxman
372,37277,36812,36856,414.624,1000,waxman
373,37278,36812,36858,772.089,1000,waxman
374,37279,36812,36860,245.789,1000,waxman
375,37280,36812,36861,650.174,1000,waxman
376,37281,36812,36864,654.467,1000,waxman
377,37282,36812,36866,815.462,1000,waxman
378,37283,36812,36867,872.104,1000,waxman
379,37284,36812,36869,437.06,1000,waxman
380,37285,36812,36870,416.833,1000,waxman
381,37286,36812,36875,402.284,1000,waxman
382,37287,36812,36877,721.044,1000,waxman
383,37288,36812,36878,315.771,1000,waxman
384,37289,36812,36880,722.731,1000,waxman
385,37290,36812,36881,664.052,1000,waxman
386,37291,36812,36882,845.209,1000,waxman
387,37292,36812,36883,209.348,1000,waxman
388,37293,36812,36884,836.543,1000,waxman
389,37294,36812,36886,242.43,1000,waxman
390,37295,36812,36887,487.569,1000,waxman
391,37296,36812,36888,505.007,1000,waxman
392,37297,36812,36892,605.296,1000,waxman
393,37298,36812,36895,392.17,1000,waxman
394,37299,36812,36896,799.397,1000,waxman
395,37300,36812,36900,297.933,1000,waxman
396,37301,36812,36903,609.387,1000,waxman
397,37302,36813,36807,583.044,1000,waxman
398,37303,36813,36814,427.711,1000,waxman
399,37304,36813,36816,863.165,1000,waxman
400,37305,36813,36817,181.531,1000,waxman
401,37306,36813,36818,954.704,1000,waxman
402,37307,36813,36823,148.649,1000,waxman
403,37308,36813,36824,520.528,1000,waxman
404,37309,36813,36825,879.074,1000,waxman
405,37310,36813,36826,952.005,1000,waxman
406,37311,36813,36827,454.624,1000,waxman
407,37312,36813,36831,359.306,1000,waxman
408,37313,36813,36832,179.33,1000,waxman
409,37314,36813,36833,348.238,1000,waxman
410,37315,36813,36834,890.845,1000,waxman
411,37316,36813,36835,997.377,1000,waxman
412,37317,36813,36838,8.468,1000,waxman
413,37318,36813,36841,649.809,1000,waxman
414,37319,36813,36842,980.703,1000,waxman
415,37320,36813,36843,663.776,1000,waxman
416,37321,36813,36844,211.498,1000,waxman
417,37322,36813,36846,568.335,1000,waxman
418,37323,36813,36847,779.716,1000,waxman
419,37324,36813,36849,414.166,1000,waxman
420,37325,36813,36852,224.28,1000,waxman
421,37326,36813,36853,844.706,1000,waxman
422,37327,36813,36855,454.2,1000,waxman
423,37328,36813,36856,215.459,1000,waxman
424,37329,36813,36857,17.999,1000,waxman
425,37330,36813,36859,214.596,1000,waxman
426,37331,36813,36860,793.494,1000,waxman
427,37332,36813,36862,968.822,1000,waxman
428,37333,36813,36867,852.394,1000,waxman
429,37334,36813,36868,715.997,1000,waxman
430,37335,36813,36872,233.538,1000,waxman
431,37336,36813,36873,279.576,1000,waxman
432,37337,36813,36874,496.115,1000,waxman
433,37338,36813,36875,856.76,1000,waxman
434,37339,36813,36880,794.782,1000,waxman
435,37340,36813,36881,928.002,1000,waxman
436,37341,36813,36886,350.856,1000,waxman
437,37342,36813,36887,383.757,1000,waxman
438,37343,36813,36889,318.867,1000,waxman
439,37344,36813,36893,546.806,1000,waxman
440,37345,36813,36894,350.536,1000,waxman
441,37346,36813,36896,525.131,1000,waxman
442,37347,36813,36897,526.181,1000,waxman
443,37348,36813,36898,969.04,1000,waxman
444,37349,36813,36899,597.576,1000,waxman
445,37350,36813,36900,613.29,1000,waxman
446,37351,36813,36901,710.393,1000,waxman
447,37352,36813,36903,74.5,1000,waxman
448,37353,36814,36806,445.418,1000,waxman
449,37354,36814,36807,938.621,1000,waxman
450,37355,36814,36813,336.197,1000,waxman
451,37356,36814,36816,733.135,1000,waxman
452,37357,36814,36817,139.746,1000,waxman
453,37358,36814,36818,532.58,1000,waxman
454,37359,36814,36824,413.006,1000,waxman
455,37360,36814,36825,620.79,1000,waxman
456,37361,36814,36829,190.427,1000,waxman
457,37362,36814,36832,333.679,1000,waxman
458,37363,36814,36833,279.977,1000,waxman
459,37364,36814,36834,265.563,1000,waxman
460,37365,36814,36835,362.03,1000,waxman
461,37366,36814,36837,851.017,1000,waxman
462,37367,36814,36841,356.742,1000,waxman
463,37368,36814,36847,672.357,1000,waxman
464,37369,36814,36857,542.83,1000,waxman
465,37370,36814,36858,7.396,1000,waxman
466,37371,36814,36859,489.376,1000,waxman
467,37372,36814,36861,268.698,1000,waxman
468,37373,36814,36865,780.547,1000,waxman
469,37374,36814,36867,317.697,1000,waxman
470,37375,36814,36872,752.602,1000,waxman
471,37376,36814,36873,716.641,1000,waxman
472,37377,36814,36876,457.625,1000,waxman
473,37378,36814,36878,938.06,1000,waxman
474,37379,36814,36879,956.919,1000,waxman
475,37380,36814,36881,343.613,1000,waxman
476,37381,36814,36886,919.671,1000,waxman
477,37382,36814,36889,407.56,1000,waxman
478,37383,36814,36890,653.28,1000,waxman
479,37384,36814,36891,559.284,1000,waxman
480,37385,36814,36893,867.774,1000,waxman
481,37386,36814,36899,96.448,1000,waxman
482,37387,36814,36904,128.165,1000,waxman
483,37388,36815,36806,646.06,1000,waxman
484,37389,36815,36808,478.697,1000,waxman
485,37390,36815,36810,473.652,1000,waxman
486,37391,36815,36813,738.301,1000,waxman
487,37392,36815,36816,737.582,1000,waxman
488,37393,36815,36817,526.557,1000,waxman
489,37394,36815,36818,311.134,1000,waxman
490,37395,36815,36819,947.015,1000,waxman
491,37396,36815,36821,632.581,1000,waxman
492,37397,36815,36825,745.387,1000,waxman
493,37398,36815,36826,853.801,1000,waxman
494,37399,36815,36830,593.127,1000,waxman
495,37400,36815,36833,330.72,1000,waxman
496,37401,36815,36834,294.069,1000,waxman
497,37402,36815,36836,801.096,1000,waxman
498,37403,36815,36838,248.493,1000,waxman
499,37404,36815,36839,822.568,1000,waxman
500,37405,36815,36840,463.436,1000,waxman
501,37406,36815,36843,669.973,1000,waxman
502,37407,36815,36844,1.752,1000,waxman
503,37408,36815,36845,717.583,1000,waxman
504,37409,36815,36846,699.913,1000,waxman
505,37410,36815,36848,738.897,1000,waxman
506,37411,36815,36849,643.533,1000,waxman
507,37412,36815,36850,752.022,1000,waxman
508,37413,36815,36851,610.892,1000,waxman
509,37414,36815,36852,308.6,1000,waxman
510,37415,36815,36855,22.31,1000,waxman
511,37416,36815,36859,82.919,1000,waxman
512,37417,36815,36860,864.102,1000,waxman
513,37418,36815,36862,457.73,1000,waxman
514,37419,36815,36863,290.299,1000,waxman
515,37420,36815,36865,544.811,1000,waxman
516,37421,36815,36867,796.552,1000,waxman
517,37422,36815,36873,820.161,1000,waxman
518,37423,36815,36874,865.239,1000,waxman
519,37424,36815,36875,722.63,1000,waxman
520,37425,36815,36877,108.208,1000,waxman
521,37426,36815,36881,165.603,1000,waxman
522,37427,36815,36882,196.574,1000,waxman
523,37428,36815,36884,777.196,1000,waxman
524,37429,36815,36886,231.369,1000,waxman
525,37430,36815,36887,726.294,1000,waxman
526,37431,36815,36889,843.53,1000,waxman
527,37432,36815,36891,448.988,1000,waxman
528,37433,36815,36892,838.79,1000,waxman
529,37434,36815,36893,279.944,1000,waxman
530,37435,36815,36895,947.745,1000,waxman
531,37436,36815,36896,561.419,1000,waxman
532,37437,36815,36897,481.911,1000,waxman
533,37438,36815,36898,972.715,1000,waxman
534,37439,36815,36901,914.582,1000,waxman
535,37440,36815,36902,646.534,1000,waxman
536,37441,36816,36806,535.132,1000,waxman
537,37442,36816,36807,745.916,1000,waxman
538,37443,36816,36808,4.921,1000,waxman
539,37444,36816,36809,24.125,1000,waxman
540,37445,36816,36813,462.883,1000,waxman
541,37446,36816,36814,16.24,1000,waxman
542,37447,36816,36815,583.21,1000,waxman
543,37448,36816,36818,779.464,1000,waxman
544,37449,36816,36821,923.316,1000,waxman
545,37450,36816,36822,951.709,1000,waxman
546,37451,36816,36823,967.706,1000,waxman
547,37452,36816,36824,605.397,1000,waxman
548,37453,36816,36825,375.765,1000,waxman
549,37454,36816,36828,284.179,1000,waxman
550,37455,36816,36831,185.325,1000,waxman
551,37456,36816,36833,401.269,1000,waxman
552,37457,36816,36834,668.678,1000,waxman
553,37458,36816,36835,104.102,1000,waxman
554,37459,36816,36837,446.173,1000,waxman
555,37460,36816,36840,854.196,1000,waxman
556,37461,36816,36841,550.581,1000,waxman
557,37462,36816,36844,494.383,1000,waxman
558,37463,36816,36847,821.822,1000,waxman
559,37464,36816,36848,967.414,1000,waxman
560,37465,36816,36849,168.65,1000,waxman
561,37466,36816,36850,177.573,1000,waxman
562,37467,36816,36853,436.548,1000,waxman
563,37468,36816,36854,645.981,1000,waxman
564,37469,36816,36855,397.84,1000,waxman
565,37470,36816,36857,574.235,1000,waxman
566,37471,36816,36858,462.209,1000,waxman
567,37472,36816,36859,1.841,1000,waxman
568,37473,36816,36861,278.054,1000,waxman
569,37474,36816,36865,800.238,1000,waxman
570,37475,36816,36866,345.16,1000,waxman
571,37476,36816,36869,998.283,1000,waxman
572,37477,36816,36870,927.675,1000,waxman
573,37478,36816,36872,166.854,1000,waxman
574,37479,36816,36873,987.5,1000,waxman
575,37480,36816,36875,418.071,1000,waxman
576,37481,36816,36876,48.848,1000,waxman
577,37482,36816,36882,689.896,1000,waxman
578,37483,36816,36884,55.176,1000,waxman
579,37484,36816,36886,910.035,1000,waxman
580,37485,36816,36887,543.213,1000,waxman
581,37486,36816,36888,962.808,1000,waxman
582,37487,36816,36889,191.918,1000,waxman
583,37488,36816,36890,45.689,1000,waxman
584,37489,36816,36892,816.374,1000,waxman
585,37490,36816,36893,503.467,1000,waxman
586,37491,36816,36896,680.64,1000,waxman
587,37492,36816,36897,900.409,1000,waxman
588,37493,36816,36900,65.204,1000,waxman
589,37494,36816,36902,345.6,1000,waxman
590,37495,36817,36805,12.924,1000,waxman
591,37496,36817,36807,663.0,1000,waxman
592,37497,36817,36808,214.137,1000,waxman
593,37498,36817,36810,213.109,1000,waxman
594,37499,36817,36814,902.378,1000,waxman
595,37500,36817,36818,172.974,1000,waxman
596,37501,36817,36819,194.956,1000,waxman
597,37502,36817,36820,89.222,1000,waxman
598,37503,36817,36822,509.112,1000,waxman
599,37504,36817,36824,86.618,1000,waxman
600,37505,36817,36825,949.131,1000,waxman
601,37506,36817,36828,372.274,1000,waxman
602,37507,36817,36831,30.27,1000,waxman
603,37508,36817,36835,580.932,1000,waxman
604,37509,36817,36840,872.575,1000,waxman
605,37510,36817,36843,96.051,1000,waxman
606,37511,36817,36844,355.499,1000,waxman
607,37512,36817,36846,118.798,1000,waxman
608,37513,36817,36847,419.775,1000,waxman
609,37514,36817,36848,885.015,1000,waxman
610,37515,36817,36849,186.438,1000,waxman
611,37516,36817,36851,819.22,1000,waxman
612,37517,36817,36852,237.578,1000,waxman
613,37518,36817,36853,413.372,1000,waxman
614,37519,36817,36855,875.741,1000,waxman
615,37520,36817,36857,403.26,1000,waxman
616,37521,36817,36862,508.45,1000,waxman
617,37522,36817,36863,141.798,1000,waxman
618,37523,36817,36865,253.871,1000,waxman
619,37524,36817,36866,519.27,1000,waxman
620,37525,36817,36867,148.887,1000,waxman
621,37526,36817,36873,16.809,1000,waxman
622,37527,36817,36874,880.806,1000,waxman
623,37528,36817,36875,490.319,1000,waxman
624,37529,36817,36877,130.702,1000,waxman
625,37530,36817,36881,635.114,1000,waxman
626,37531,36817,36883,485.034,1000,waxman
627,37532,36817,36885,172.187,1000,waxman
628,37533,36817,36886,471.236,1000,waxman
629,37534,36817,36887,98.937,1000,waxman
630,37535,36817,36889,833.637,1000,waxman
