,substrate-links-id,substrate-links-sources,substrate-links-target,bandwidth-resource,max-bandwidth-resource,substrate-topology
77,177,1,65,477.677,1000,waxman
78,178,1,68,380.168,1000,waxman
79,179,1,69,929.053,1000,waxman
80,180,1,72,722.169,1000,waxman
81,181,1,76,535.418,1000,waxman
82,182,1,79,114.992,1000,waxman
83,183,1,86,861.576,1000,waxman
84,184,1,87,970.867,1000,waxman
85,185,1,88,59.462,1000,waxman
86,186,1,89,169.679,1000,waxman
87,187,1,90,269.344,1000,waxman
88,188,1,93,148.094,1000,waxman
89,189,1,94,790.969,1000,waxman
90,190,1,95,334.741,1000,waxman
91,191,1,96,757.642,1000,waxman
92,192,1,97,894.381,1000,waxman
93,193,1,99,935.199,1000,waxman
94,194,2,0,755.949,1000,waxman
95,195,2,1,281.059,1000,waxman
96,196,2,4,247.149,1000,waxman
97,197,2,5,697.305,1000,waxman
98,198,2,8,260.758,1000,waxman
99,199,2,9,985.152,1000,waxman
100,200,2,11,107.008,1000,waxman
101,201,2,14,923.737,1000,waxman
102,202,2,15,137.627,1000,waxman
103,203,2,18,49.302,1000,waxman
104,204,2,23,888.621,1000,waxman
105,205,2,25,575.242,1000,waxman
106,206,2,26,112.064,1000,waxman
107,207,2,28,770.908,1000,waxman
108,208,2,30,336.732,1000,waxman
109,209,2,31,387.314,1000,waxman
110,210,2,35,900.875,1000,waxman
111,211,2,37,589.072,1000,waxman
112,212,2,38,78.812,1000,waxman
113,213,2,40,610.114,1000,waxman
114,214,2,41,520.081,1000,waxman
115,215,2,47,610.176,1000,waxman
116,216,2,53,732.836,1000,waxman
117,217,2,55,162.222,1000,waxman
118,218,2,56,472.128,1000,waxman
119,219,2,61,468.276,1000,waxman
120,220,2,62,292.009,1000,waxman
121,221,2,67,881.238,1000,waxman
122,222,2,68,44.49,1000,waxman
123,223,2,72,29.984,1000,waxman
124,224,2,78,67.868,1000,waxman
125,225,2,80,809.138,1000,waxman
126,226,2,87,214.431,1000,waxman
127,227,2,88,536.516,1000,waxman
128,228,2,92,688.959,1000,waxman
129,229,2,94,611.404,1000,waxman
130,230,2,95,73.673,1000,waxman
131,231,3,0,264.846,1000,waxman
132,232,3,1,524.392,1000,waxman
133,233,3,2,296.352,1000,waxman
134,234,3,5,261.869,1000,waxman
135,235,3,6,685.43,1000,waxman
136,236,3,14,429.897,1000,waxman
137,237,3,18,374.684,1000,waxman
138,238,3,21,629.269,1000,waxman
139,239,3,23,395.67,1000,waxman
140,240,3,24,898.543,1000,waxman
141,241,3,25,479.217,1000,waxman
142,242,3,27,236.629,1000,waxman
143,243,3,29,816.375,1000,waxman
144,244,3,30,539.146,1000,waxman
145,245,3,31,250.83,1000,waxman
146,246,3,32,844.374,1000,waxman
147,247,3,34,752.651,1000,waxman
148,248,3,35,302.425,1000,waxman
149,249,3,37,989.079,1000,waxman
150,250,3,38,243.222,1000,waxman
151,251,3,43,441.222,1000,waxman
152,252,3,50,28.314,1000,waxman
153,253,3,53,164.557,1000,waxman
154,254,3,56,134.914,1000,waxman
155,255,3,58,632.916,1000,waxman
156,256,3,61,697.379,1000,waxman
157,257,3,62,394.964,1000,waxman
158,258,3,63,784.394,1000,waxman
159,259,3,65,592.049,1000,waxman
160,260,3,66,235.143,1000,waxman
161,261,3,69,897.966,1000,waxman
162,262,3,70,333.733,1000,waxman
163,263,3,72,633.718,1000,waxman
164,264,3,73,840.157,1000,waxman
165,265,3,77,751.327,1000,waxman
166,266,3,80,493.268,1000,waxman
167,267,3,82,965.52,1000,waxman
168,268,3,84,585.014,1000,waxman
169,269,3,85,514.424,1000,waxman
170,270,3,88,306.912,1000,waxman
171,271,3,90,151.94,1000,waxman
172,272,3,99,474.026,1000,waxman
173,273,4,2,895.122,1000,waxman
174,274,4,6,826.228,1000,waxman
175,275,4,14,477.721,1000,waxman
176,276,4,16,232.159,1000,waxman
177,277,4,20,182.15,1000,waxman
178,278,4,23,821.865,1000,waxman
179,279,4,26,850.707,1000,waxman
180,280,4,27,846.838,1000,waxman
181,281,4,28,105.475,1000,waxman
182,282,4,29,111.103,1000,waxman
183,283,4,30,655.24,1000,waxman
184,284,4,35,287.601,1000,waxman
185,285,4,37,635.806,1000,waxman
186,286,4,39,686.73,1000,waxman
187,287,4,40,143.881,1000,waxman
188,288,4,42,888.103,1000,waxman
189,289,4,43,989.266,1000,waxman
190,290,4,44,595.154,1000,waxman
191,291,4,45,538.273,1000,waxman
192,292,4,48,590.856,1000,waxman
193,293,4,49,764.371,1000,waxman
194,294,4,50,430.595,1000,waxman
195,295,4,51,999.218,1000,waxman
196,296,4,55,627.078,1000,waxman
197,297,4,56,705.865,1000,waxman
198,298,4,57,387.421,1000,waxman
199,299,4,59,21.527,1000,waxman
200,300,4,61,232.431,1000,waxman
201,301,4,64,63.573,1000,waxman
202,302,4,67,44.093,1000,waxman
203,303,4,68,610.976,1000,waxman
204,304,4,70,683.926,1000,waxman
205,305,4,73,894.332,1000,waxman
206,306,4,74,439.942,1000,waxman
207,307,4,75,808.721,1000,waxman
208,308,4,77,284.143,1000,waxman
209,309,4,78,941.176,1000,waxman
210,310,4,79,549.879,1000,waxman
211,311,4,84,742.744,1000,waxman
212,312,4,86,915.958,1000,waxman
213,313,4,87,916.352,1000,waxman
214,314,4,90,962.385,1000,waxman
215,315,4,92,406.45,1000,waxman
216,316,4,95,444.296,1000,waxman
217,317,4,96,113.375,1000,waxman
218,318,4,97,422.549,1000,waxman
219,319,4,98,791.28,1000,waxman
220,320,4,99,551.004,1000,waxman
221,321,5,0,278.179,1000,waxman
222,322,5,1,914.621,1000,waxman
223,323,5,3,833.191,1000,waxman
224,324,5,4,554.748,1000,waxman
225,325,5,6,580.617,1000,waxman
226,326,5,7,127.504,1000,waxman
227,327,5,8,872.147,1000,waxman
228,328,5,11,389.927,1000,waxman
229,329,5,15,344.882,1000,waxman
230,330,5,16,471.774,1000,waxman
231,331,5,18,969.25,1000,waxman
232,332,5,21,196.889,1000,waxman
233,333,5,22,921.096,1000,waxman
234,334,5,23,298.311,1000,waxman
235,335,5,24,477.905,1000,waxman
236,336,5,25,910.331,1000,waxman
237,337,5,28,710.175,1000,waxman
238,338,5,29,606.267,1000,waxman
239,339,5,30,723.414,1000,waxman
240,340,5,32,823.576,1000,waxman
241,341,5,33,890.224,1000,waxman
242,342,5,36,322.078,1000,waxman
243,343,5,38,509.67,1000,waxman
244,344,5,39,353.478,1000,waxman
245,345,5,40,835.094,1000,waxman
246,346,5,41,181.413,1000,waxman
247,347,5,43,442.099,1000,waxman
248,348,5,44,134.048,1000,waxman
249,349,5,45,564.351,1000,waxman
250,350,5,47,352.385,1000,waxman
251,351,5,51,732.796,1000,waxman
252,352,5,52,126.452,1000,waxman
253,353,5,53,818.828,1000,waxman
254,354,5,55,201.069,1000,waxman
255,355,5,56,236.767,1000,waxman
256,356,5,58,648.846,1000,waxman
257,357,5,59,517.014,1000,waxman
258,358,5,64,19.293,1000,waxman
259,359,5,65,957.478,1000,waxman
260,360,5,71,101.604,1000,waxman
261,361,5,72,414.963,1000,waxman
262,362,5,75,109.885,1000,waxman
263,363,5,77,155.405,1000,waxman
264,364,5,80,691.787,1000,waxman
265,365,5,82,766.004,1000,waxman
266,366,5,84,355.973,1000,waxman
267,367,5,85,495.043,1000,waxman
268,368,5,86,645.305,1000,waxman
269,369,5,87,656.436,1000,waxman
270,370,5,91,288.687,1000,waxman
271,371,5,96,373.832,1000,waxman
272,372,5,97,236.006,1000,waxman
273,373,5,99,479.523,1000,waxman
274,374,6,0,711.473,1000,waxman
275,375,6,1,690.728,1000,waxman
276,376,6,3,458.037,1000,waxman
277,377,6,5,702.469,1000,waxman
278,378,6,7,139.52,1000,waxman
279,379,6,9,832.636,1000,waxman
280,380,6,14,321.104,1000,waxman
281,381,6,15,679.72,1000,waxman
282,382,6,16,669.165,1000,waxman
283,383,6,18,583.71,1000,waxman
284,384,6,21,557.858,1000,waxman
285,385,6,22,770.775,1000,waxman
286,386,6,25,404.881,1000,waxman
287,387,6,27,995.496,1000,waxman
288,388,6,28,998.436,1000,waxman
289,389,6,29,431.879,1000,waxman
290,390,6,30,240.4,1000,waxman
291,391,6,31,995.177,1000,waxman
292,392,6,32,989.269,1000,waxman
293,393,6,35,268.301,1000,waxman
294,394,6,39,615.676,1000,waxman
295,395,6,40,654.69,1000,waxman
296,396,6,41,11.569,1000,waxman
297,397,6,42,257.552,1000,waxman
298,398,6,45,852.901,1000,waxman
299,399,6,46,595.216,1000,waxman
300,400,6,47,89.514,1000,waxman
301,401,6,48,483.813,1000,waxman
302,402,6,53,812.429,1000,waxman
303,403,6,54,959.573,1000,waxman
304,404,6,58,668.929,1000,waxman
305,405,6,62,759.903,1000,waxman
306,406,6,64,903.427,1000,waxman
307,407,6,66,749.312,1000,waxman
308,408,6,67,394.351,1000,waxman
309,409,6,69,455.582,1000,waxman
310,410,6,70,934.285,1000,waxman
311,411,6,72,93.781,1000,waxman
312,412,6,74,615.697,1000,waxman
313,413,6,76,699.557,1000,waxman
314,414,6,77,894.232,1000,waxman
315,415,6,80,195.224,1000,waxman
316,416,6,81,515.307,1000,waxman
317,417,6,82,877.462,1000,waxman
318,418,6,83,520.318,1000,waxman
319,419,6,85,276.971,1000,waxman
320,420,6,91,461.949,1000,waxman
321,421,6,92,9.233,1000,waxman
322,422,6,94,422.867,1000,waxman
323,423,6,96,851.022,1000,waxman
324,424,6,98,570.476,1000,waxman
325,425,6,99,156.644,1000,waxman
326,426,7,0,617.696,1000,waxman
327,427,7,1,16.863,1000,waxman
328,428,7,8,474.102,1000,waxman
329,429,7,13,485.437,1000,waxman
330,430,7,15,544.839,1000,waxman
331,431,7,16,305.081,1000,waxman
332,432,7,17,0.868,1000,waxman
333,433,7,18,986.356,1000,waxman
334,434,7,19,41.223,1000,waxman
335,435,7,20,787.371,1000,waxman
336,436,7,21,786.678,1000,waxman
337,437,7,26,145.496,1000,waxman
338,438,7,27,278.666,1000,waxman
339,439,7,28,788.79,1000,waxman
340,440,7,29,854.346,1000,waxman
341,441,7,31,46.812,1000,waxman
342,442,7,32,378.789,1000,waxman
343,443,7,33,558.592,1000,waxman
344,444,7,34,841.428,1000,waxman
345,445,7,37,488.225,1000,waxman
346,446,7,38,272.857,1000,waxman
347,447,7,40,682.778,1000,waxman
348,448,7,41,869.189,1000,waxman
349,449,7,43,697.661,1000,waxman
350,450,7,44,387.267,1000,waxman
351,451,7,45,854.458,1000,waxman
352,452,7,49,10.84,1000,waxman
353,453,7,51,146.494,1000,waxman
354,454,7,52,904.355,1000,waxman
355,455,7,54,857.425,1000,waxman
356,456,7,58,939.308,1000,waxman
357,457,7,60,775.241,1000,waxman
358,458,7,65,673.376,1000,waxman
359,459,7,66,263.805,1000,waxman
360,460,7,70,613.066,1000,waxman
361,461,7,71,669.988,1000,waxman
362,462,7,73,327.961,1000,waxman
363,463,7,75,398.444,1000,waxman
364,464,7,77,793.147,1000,waxman
365,465,7,81,857.916,1000,waxman
366,466,7,88,804.056,1000,waxman
367,467,7,89,580.666,1000,waxman
368,468,7,91,775.303,1000,waxman
369,469,7,94,426.431,1000,waxman
370,470,7,98,246.285,1000,waxman
371,471,8,0,518.321,1000,waxman
372,472,8,4,968.291,1000,waxman
373,473,8,6,612.764,1000,waxman
374,474,8,7,240.877,1000,waxman
375,475,8,9,999.542,1000,waxman
376,476,8,12,852.648,1000,waxman
377,477,8,13,859.569,1000,waxman
378,478,8,14,419.745,1000,waxman
379,479,8,15,704.375,1000,waxman
380,480,8,17,413.832,1000,waxman
381,481,8,18,86.911,1000,waxman
382,482,8,19,743.006,1000,waxman
383,483,8,20,41.464,1000,waxman
384,484,8,26,359.472,1000,waxman
385,485,8,28,592.172,1000,waxman
386,486,8,29,186.147,1000,waxman
387,487,8,31,404.249,1000,waxman
388,488,8,32,302.505,1000,waxman
389,489,8,33,56.788,1000,waxman
390,490,8,34,133.286,1000,waxman
391,491,8,35,136.594,1000,waxman
392,492,8,36,620.329,1000,waxman
393,493,8,38,112.362,1000,waxman
394,494,8,40,509.379,1000,waxman
395,495,8,41,799.584,1000,waxman
396,496,8,42,884.637,1000,waxman
397,497,8,46,798.587,1000,waxman
398,498,8,47,571.936,1000,waxman
399,499,8,49,39.173,1000,waxman
400,500,8,50,597.452,1000,waxman
401,501,8,51,31.526,1000,waxman
402,502,8,52,326.76,1000,waxman
403,503,8,55,468.678,1000,waxman
404,504,8,56,465.933,1000,waxman
405,505,8,58,893.21,1000,waxman
406,506,8,59,732.411,1000,waxman
407,507,8,60,500.583,1000,waxman
408,508,8,61,601.841,1000,waxman
409,509,8,63,152.111,1000,waxman
410,510,8,66,214.545,1000,waxman
411,511,8,68,988.897,1000,waxman
412,512,8,72,841.139,1000,waxman
413,513,8,75,928.973,1000,waxman
414,514,8,80,523.959,1000,waxman
415,515,8,82,876.308,1000,waxman
416,516,8,84,845.001,1000,waxman
417,517,8,85,833.568,1000,waxman
418,518,8,88,641.158,1000,waxman
419,519,8,89,779.631,1000,waxman
420,520,8,91,765.6,1000,waxman
421,521,8,92,215.37,1000,waxman
422,522,8,93,255.397,1000,waxman
423,523,8,95,592.575,1000,waxman
424,524,8,98,38.337,1000,waxman
425,525,8,99,394.745,1000,waxman
426,526,9,1,327.654,1000,waxman
427,527,9,2,736.568,1000,waxman
428,528,9,3,296.761,1000,waxman
429,529,9,4,871.154,1000,waxman
430,530,9,5,384.643,1000,waxman
431,531,9,7,648.457,1000,waxman
432,532,9,10,497.258,1000,waxman
433,533,9,11,540.986,1000,waxman
434,534,9,14,484.947,1000,waxman
435,535,9,16,458.069,1000,waxman
436,536,9,18,87.625,1000,waxman
437,537,9,19,900.035,1000,waxman
438,538,9,20,248.532,1000,waxman
439,539,9,21,579.219,1000,waxman
440,540,9,22,457.007,1000,waxman
441,541,9,23,54.245,1000,waxman
442,542,9,26,947.352,1000,waxman
443,543,9,27,114.43,1000,waxman
444,544,9,28,964.213,1000,waxman
445,545,9,30,117.267,1000,waxman
446,546,9,32,417.455,1000,waxman
447,547,9,33,556.689,1000,waxman
448,548,9,34,557.256,1000,waxman
449,549,9,38,234.465,1000,waxman
450,550,9,40,471.944,1000,waxman
451,551,9,41,260.805,1000,waxman
452,552,9,42,369.051,1000,waxman
453,553,9,43,40.41,1000,waxman
454,554,9,44,569.334,1000,waxman
455,555,9,45,552.428,1000,waxman
456,556,9,47,702.489,1000,waxman
457,557,9,49,830.539,1000,waxman
458,558,9,50,723.297,1000,waxman
459,559,9,52,144.577,1000,waxman
460,560,9,53,502.714,1000,waxman
461,561,9,54,107.536,1000,waxman
462,562,9,55,27.491,1000,waxman
463,563,9,57,739.496,1000,waxman
464,564,9,58,755.217,1000,waxman
465,565,9,61,449.098,1000,waxman
466,566,9,62,713.101,1000,waxman
467,567,9,65,307.955,1000,waxman
468,568,9,68,245.461,1000,waxman
469,569,9,69,836.185,1000,waxman
470,570,9,74,356.916,1000,waxman
471,571,9,77,558.577,1000,waxman
472,572,9,78,769.044,1000,waxman
473,573,9,79,679.433,1000,waxman
474,574,9,80,714.222,1000,waxman
475,575,9,82,536.578,1000,waxman
476,576,9,83,190.996,1000,waxman
477,577,9,84,786.324,1000,waxman
478,578,9,85,663.482,1000,waxman
479,579,9,87,124.26,1000,waxman
480,580,9,88,718.623,1000,waxman
481,581,9,89,422.827,1000,waxman
482,582,9,91,918.707,1000,waxman
483,583,9,92,454.914,1000,waxman
484,584,9,93,374.373,1000,waxman
485,585,9,94,440.611,1000,waxman
486,586,9,96,490.636,1000,waxman
487,587,9,97,897.244,1000,waxman
488,588,9,98,933.528,1000,waxman
489,589,9,99,164.566,1000,waxman
490,590,10,1,359.282,1000,waxman
491,591,10,5,319.222,1000,waxman
492,592,10,7,526.093,1000,waxman
493,593,10,8,365.234,1000,waxman
494,594,10,9,458.085,1000,waxman
495,595,10,11,798.259,1000,waxman
496,596,10,12,693.076,1000,waxman
497,597,10,14,176.924,1000,waxman
498,598,10,15,863.874,1000,waxman
499,599,10,16,808.87,1000,waxman
500,600,10,19,934.413,1000,waxman
501,601,10,21,264.61,1000,waxman
502,602,10,29,37.029,1000,waxman
503,603,10,32,189.476,1000,waxman
504,604,10,40,689.133,1000,waxman
505,605,10,45,891.402,1000,waxman
506,606,10,48,62.676,1000,waxman
507,607,10,54,866.79,1000,waxman
508,608,10,55,247.902,1000,waxman
509,609,10,56,793.226,1000,waxman
510,610,10,59,106.451,1000,waxman
511,611,10,61,399.197,1000,waxman
512,612,10,63,313.929,1000,waxman
513,613,10,69,928.491,1000,waxman
514,614,10,70,717.303,1000,waxman
515,615,10,74,889.839,1000,waxman
516,616,10,76,800.274,1000,waxman
517,617,10,77,237.907,1000,waxman
518,618,10,78,185.014,1000,waxman
519,619,10,80,715.589,1000,waxman
520,620,10,82,979.918,1000,waxman
521,621,10,83,523.254,1000,waxman
522,622,10,85,891.555,1000,waxman
523,623,10,87,819.866,1000,waxman
524,624,10,88,289.534,1000,waxman
525,625,10,91,433.775,1000,waxman
526,626,10,93,483.08,1000,waxman
527,627,10,96,25.27,1000,waxman
528,628,11,0,928.711,1000,waxman
529,629,11,2,335.0,1000,waxman
530,630,11,3,733.33,1000,waxman
531,631,11,5,936.244,1000,waxman
532,632,11,10,893.456,1000,waxman
533,633,11,15,527.208,1000,waxman
534,634,11,22,169.391,1000,waxman
535,635,11,23,522.498,1000,waxman
536,636,11,29,236.117,1000,waxman
537,637,11,30,879.335,1000,waxman
538,638,11,32,887.209,1000,waxman
539,639,11,37,400.674,1000,waxman
540,640,11,38,153.444,1000,waxman
541,641,11,40,449.054,1000,waxman
542,642,11,51,496.949,1000,waxman
543,643,11,53,164.765,1000,waxman
544,644,11,55,970.321,1000,waxman
545,645,11,56,70.864,1000,waxman
546,646,11,58,807.253,1000,waxman
547,647,11,62,855.015,1000,waxman
548,648,11,75,208.784,1000,waxman
549,649,11,76,211.399,1000,waxman
550,650,11,83,682.609,1000,waxman
551,651,11,85,800.577,1000,waxman
552,652,11,87,710.229,1000,waxman
553,653,11,93,614.841,1000,waxman
554,654,12,4,489.536,1000,waxman
555,655,12,6,622.946,1000,waxman
556,656,12,7,213.339,1000,waxman
557,657,12,8,391.156,1000,waxman
558,658,12,13,684.934,1000,waxman
559,659,12,17,145.183,1000,waxman
560,660,12,18,881.013,1000,waxman
561,661,12,20,236.03,1000,waxman
562,662,12,24,393.946,1000,waxman
563,663,12,25,316.223,1000,waxman
564,664,12,26,16.708,1000,waxman
565,665,12,27,413.775,1000,waxman
566,666,12,28,274.828,1000,waxman
567,667,12,34,30.056,1000,waxman
568,668,12,35,613.889,1000,waxman
569,669,12,36,983.07,1000,waxman
570,670,12,39,574.794,1000,waxman
571,671,12,40,896.323,1000,waxman
572,672,12,41,441.873,1000,waxman
573,673,12,42,500.335,1000,waxman
574,674,12,45,43.498,1000,waxman
575,675,12,46,601.897,1000,waxman
576,676,12,49,87.154,1000,waxman
577,677,12,54,96.619,1000,waxman
578,678,12,57,289.747,1000,waxman
579,679,12,58,492.251,1000,waxman
580,680,12,60,741.388,1000,waxman
581,681,12,61,391.309,1000,waxman
582,682,12,62,242.249,1000,waxman
583,683,12,63,396.941,1000,waxman
584,684,12,66,555.52,1000,waxman
585,685,12,67,179.565,1000,waxman
586,686,12,70,606.631,1000,waxman
587,687,12,73,525.29,1000,waxman
588,688,12,77,64.115,1000,waxman
589,689,12,80,210.291,1000,waxman
590,690,12,85,598.672,1000,waxman
591,691,12,86,466.348,1000,waxman
592,692,12,87,524.77,1000,waxman
593,693,12,92,657.58,1000,waxman
594,694,12,93,777.628,1000,waxman
595,695,12,94,941.486,1000,waxman
596,696,12,97,14.557,1000,waxman
597,697,12,98,80.945,1000,waxman
598,698,12,99,503.734,1000,waxman
599,699,13,1,978.47,1000,waxman
600,700,13,7,778.77,1000,waxman
601,701,13,8,768.295,1000,waxman
602,702,13,9,400.397,1000,waxman
603,703,13,12,602.633,1000,waxman
604,704,13,14,636.809,1000,waxman
605,705,13,15,360.481,1000,waxman
606,706,13,18,214.313,1000,waxman
607,707,13,19,973.757,1000,waxman
608,708,13,21,215.869,1000,waxman
609,709,13,26,567.389,1000,waxman
610,710,13,28,635.654,1000,waxman
611,711,13,29,136.552,1000,waxman
612,712,13,30,405.163,1000,waxman
613,713,13,31,602.923,1000,waxman
614,714,13,32,965.705,1000,waxman
615,715,13,33,198.101,1000,waxman
616,716,13,35,701.721,1000,waxman
617,717,13,36,689.861,1000,waxman
618,718,13,37,0.74,1000,waxman
619,719,13,39,797.439,1000,waxman
620,720,13,46,53.402,1000,waxman
621,721,13,49,615.457,1000,waxman
622,722,13,50,138.64,1000,waxman
623,723,13,51,190.385,1000,waxman
624,724,13,53,395.549,1000,waxman
625,725,13,54,854.773,1000,waxman
626,726,13,56,508.712,1000,waxman
627,727,13,57,137.067,1000,waxman
628,728,13,58,324.799,1000,waxman
629,729,13,59,221.138,1000,waxman
630,730,13,60,875.325,1000,waxman
631,731,13,63,50.03,1000,waxman
632,732,13,65,256.894,1000,waxman
633,733,13,68,351.741,1000,waxman
634,734,13,69,172.479,1000,waxman
635,735,13,71,537.62,1000,waxman
636,736,13,72,974.871,1000,waxman
637,737,13,75,591.242,1000,waxman
638,738,13,76,789.061,1000,waxman
639,739,13,80,560.312,1000,waxman
640,740,13,81,689.88,1000,waxman
641,741,13,82,997.463,1000,waxman
642,742,13,83,143.53,1000,waxman
643,743,13,84,906.938,1000,waxman
644,744,13,86,608.907,1000,waxman
645,745,13,88,260.532,1000,waxman
646,746,13,89,661.955,1000,waxman
647,747,13,91,593.238,1000,waxman
648,748,13,92,532.017,1000,waxman
649,749,13,94,300.556,1000,waxman
650,750,13,95,4.763,1000,waxman
651,751,13,98,86.968,1000,waxman
652,752,13,99,186.309,1000,waxman
653,753,14,3,188.736,1000,waxman
654,754,14,4,275.266,1000,waxman
655,755,14,9,971.754,1000,waxman
656,756,14,10,844.579,1000,waxman
657,757,14,11,822.986,1000,waxman
658,758,14,15,986.973,1000,waxman
659,759,14,16,776.179,1000,waxman
660,760,14,20,273.768,1000,waxman
661,761,14,29,481.507,1000,waxman
662,762,14,34,766.901,1000,waxman
663,763,14,35,215.073,1000,waxman
664,764,14,37,211.591,1000,waxman
665,765,14,39,976.379,1000,waxman
666,766,14,40,128.506,1000,waxman
667,767,14,41,16.746,1000,waxman
668,768,14,45,379.314,1000,waxman
669,769,14,47,634.147,1000,waxman
670,770,14,48,160.617,1000,waxman
671,771,14,49,842.905,1000,waxman
672,772,14,51,504.453,1000,waxman
673,773,14,53,741.481,1000,waxman
674,774,14,54,647.624,1000,waxman
675,775,14,58,547.267,1000,waxman
676,776,14,60,949.271,1000,waxman
677,777,14,61,411.383,1000,waxman
678,778,14,63,961.434,1000,waxman
679,779,14,67,164.361,1000,waxman
680,780,14,68,319.228,1000,waxman
681,781,14,70,49.064,1000,waxman
682,782,14,71,47.109,1000,waxman
683,783,14,75,571.805,1000,waxman
684,784,14,76,860.143,1000,waxman
685,785,14,78,726.464,1000,waxman
686,786,14,79,961.811,1000,waxman
687,787,14,80,727.321,1000,waxman
688,788,14,87,543.635,1000,waxman
689,789,14,88,810.547,1000,waxman
690,790,14,90,720.638,1000,waxman
691,791,14,91,746.028,1000,waxman
692,792,14,96,487.467,1000,waxman
693,793,14,97,132.878,1000,waxman
694,794,15,0,653.1,1000,waxman
695,795,15,1,854.049,1000,waxman
696,796,15,3,760.77,1000,waxman
697,797,15,9,836.616,1000,waxman
698,798,15,10,80.457,1000,waxman
699,799,15,12,431.237,1000,waxman
700,800,15,13,683.659,1000,waxman
701,801,15,16,791.95,1000,waxman
702,802,15,17,886.823,1000,waxman
703,803,15,18,938.822,1000,waxman
704,804,15,20,446.591,1000,waxman
705,805,15,23,132.129,1000,waxman
706,806,15,24,475.888,1000,waxman
707,807,15,27,517.052,1000,waxman
708,808,15,28,246.896,1000,waxman
709,809,15,29,29.621,1000,waxman
710,810,15,30,680.298,1000,waxman
711,811,15,31,433.378,1000,waxman
712,812,15,32,168.195,1000,waxman
713,813,15,33,305.583,1000,waxman
714,814,15,34,422.203,1000,waxman
715,815,15,37,363.553,1000,waxman
716,816,15,40,713.048,1000,waxman
717,817,15,41,845.675,1000,waxman
718,818,15,42,311.136,1000,waxman
719,819,15,43,695.935,1000,waxman
720,820,15,44,239.919,1000,waxman
721,821,15,47,81.425,1000,waxman
722,822,15,48,909.386,1000,waxman
723,823,15,50,663.639,1000,waxman
724,824,15,53,552.705,1000,waxman
725,825,15,55,988.701,1000,waxman
726,826,15,56,95.157,1000,waxman
727,827,15,57,129.592,1000,waxman
728,828,15,58,544.3,1000,waxman
729,829,15,59,153.489,1000,waxman
730,830,15,61,810.329,1000,waxman
