,substrate-links-id,substrate-links-sources,substrate-links-target,bandwidth-resource,max-bandwidth-resource,substrate-topology
65,88,79,84,462.088,1000,grid
66,90,89,41,852.827,1000,grid
67,91,41,89,501.835,1000,grid
68,92,89,84,991.943,1000,grid
69,93,84,89,969.27,1000,grid
70,95,94,46,353.106,1000,grid
71,96,46,94,47.266,1000,grid
72,97,94,89,71.624,1000,grid
73,98,89,94,29.108,1000,grid
74,100,99,51,483.67,1000,grid
75,101,51,99,971.95,1000,grid
76,102,99,94,989.117,1000,grid
77,103,94,99,767.442,1000,grid
78,105,104,56,501.397,1000,grid
79,106,56,104,255.525,1000,grid
80,107,104,99,309.158,1000,grid
81,108,99,104,848.281,1000,grid
82,110,109,61,52.085,1000,grid
83,111,61,109,10.175,1000,grid
84,112,109,104,353.853,1000,grid
85,113,104,109,86.738,1000,grid
86,115,114,66,850.312,1000,grid
87,116,66,114,3.677,1000,grid
88,117,114,109,307.893,1000,grid
89,118,109,114,531.609,1000,grid
90,120,119,71,918.814,1000,grid
91,121,71,119,277.21,1000,grid
92,122,119,114,874.262,1000,grid
93,123,114,119,609.882,1000,grid
94,125,124,76,908.639,1000,grid
95,126,76,124,44.491,1000,grid
96,128,127,79,646.724,1000,grid
97,129,79,127,496.804,1000,grid
98,130,127,124,506.702,1000,grid
99,131,124,127,520.689,1000,grid
100,133,132,84,366.361,1000,grid
101,134,84,132,477.637,1000,grid
102,135,132,127,703.97,1000,grid
103,136,127,132,322.768,1000,grid
104,138,137,89,11.655,1000,grid
105,139,89,137,701.039,1000,grid
106,140,137,132,745.353,1000,grid
107,141,132,137,607.288,1000,grid
108,143,142,94,235.082,1000,grid
109,144,94,142,389.043,1000,grid
110,145,142,137,911.468,1000,grid
111,146,137,142,167.389,1000,grid
112,148,147,99,3.914,1000,grid
113,149,99,147,264.896,1000,grid
114,150,147,142,892.817,1000,grid
115,151,142,147,297.568,1000,grid
116,153,152,104,428.904,1000,grid
117,154,104,152,687.552,1000,grid
118,155,152,147,408.496,1000,grid
119,156,147,152,353.052,1000,grid
120,158,157,109,671.759,1000,grid
121,159,109,157,740.417,1000,grid
122,160,157,152,894.435,1000,grid
123,161,152,157,579.958,1000,grid
124,163,162,114,510.755,1000,grid
125,164,114,162,311.97,1000,grid
126,165,162,157,540.229,1000,grid
127,166,157,162,973.108,1000,grid
128,168,167,119,613.638,1000,grid
129,169,119,167,27.169,1000,grid
130,170,167,162,689.018,1000,grid
131,171,162,167,630.289,1000,grid
132,173,172,124,817.838,1000,grid
133,174,124,172,741.118,1000,grid
134,176,175,127,631.43,1000,grid
135,177,127,175,314.892,1000,grid
136,178,175,172,750.352,1000,grid
137,179,172,175,190.22,1000,grid
138,181,180,132,122.501,1000,grid
139,182,132,180,713.289,1000,grid
140,183,180,175,933.043,1000,grid
141,184,175,180,311.109,1000,grid
142,186,185,137,529.533,1000,grid
143,187,137,185,178.978,1000,grid
144,188,185,180,113.882,1000,grid
145,189,180,185,683.941,1000,grid
146,191,190,142,379.25,1000,grid
147,192,142,190,592.429,1000,grid
148,193,190,185,940.609,1000,grid
149,194,185,190,534.146,1000,grid
150,196,195,147,214.195,1000,grid
151,197,147,195,333.73,1000,grid
152,198,195,190,250.536,1000,grid
153,199,190,195,735.54,1000,grid
154,201,200,152,91.147,1000,grid
155,202,152,200,264.547,1000,grid
156,203,200,195,188.668,1000,grid
157,204,195,200,297.761,1000,grid
158,206,205,157,758.471,1000,grid
159,207,157,205,46.588,1000,grid
160,208,205,200,86.069,1000,grid
161,209,200,205,892.224,1000,grid
162,211,210,162,534.639,1000,grid
163,212,162,210,85.642,1000,grid
164,213,210,205,531.353,1000,grid
165,214,205,210,73.391,1000,grid
166,216,215,167,176.769,1000,grid
167,217,167,215,883.478,1000,grid
168,218,215,210,350.433,1000,grid
169,219,210,215,985.906,1000,grid
170,221,220,172,575.893,1000,grid
171,222,172,220,604.247,1000,grid
172,224,223,175,273.109,1000,grid
173,225,175,223,513.187,1000,grid
174,226,223,220,944.74,1000,grid
175,227,220,223,217.75,1000,grid
176,229,228,180,909.822,1000,grid
177,230,180,228,19.364,1000,grid
178,231,228,223,274.209,1000,grid
179,232,223,228,668.793,1000,grid
180,234,233,185,287.877,1000,grid
181,235,185,233,63.992,1000,grid
182,236,233,228,226.262,1000,grid
183,237,228,233,140.067,1000,grid
184,239,238,190,603.651,1000,grid
185,240,190,238,727.748,1000,grid
186,241,238,233,303.864,1000,grid
187,242,233,238,625.363,1000,grid
188,244,243,195,35.793,1000,grid
189,245,195,243,477.364,1000,grid
190,246,243,238,92.67,1000,grid
191,247,238,243,710.626,1000,grid
192,249,248,200,434.142,1000,grid
193,250,200,248,819.348,1000,grid
194,251,248,243,604.519,1000,grid
195,252,243,248,672.245,1000,grid
196,254,253,205,450.068,1000,grid
197,255,205,253,344.561,1000,grid
198,256,253,248,269.395,1000,grid
199,257,248,253,745.147,1000,grid
200,259,258,210,206.164,1000,grid
201,260,210,258,149.531,1000,grid
202,261,258,253,920.372,1000,grid
203,262,253,258,687.694,1000,grid
204,264,263,215,916.703,1000,grid
205,265,215,263,35.407,1000,grid
206,266,263,258,195.158,1000,grid
207,267,258,263,576.007,1000,grid
208,269,268,220,964.985,1000,grid
209,270,220,268,331.752,1000,grid
210,272,271,223,138.193,1000,grid
211,273,223,271,97.301,1000,grid
212,274,271,268,819.694,1000,grid
213,275,268,271,669.922,1000,grid
214,277,276,228,428.888,1000,grid
215,278,228,276,479.946,1000,grid
216,279,276,271,829.593,1000,grid
217,280,271,276,539.538,1000,grid
218,282,281,233,584.404,1000,grid
219,283,233,281,597.387,1000,grid
220,284,281,276,374.383,1000,grid
221,285,276,281,1.641,1000,grid
222,287,286,238,689.508,1000,grid
223,288,238,286,713.747,1000,grid
224,289,286,281,69.247,1000,grid
225,290,281,286,503.362,1000,grid
226,292,291,243,691.367,1000,grid
227,293,243,291,800.811,1000,grid
228,294,291,286,721.617,1000,grid
229,295,286,291,341.519,1000,grid
230,297,296,248,63.756,1000,grid
231,298,248,296,349.285,1000,grid
232,299,296,291,520.896,1000,grid
233,300,291,296,956.309,1000,grid
234,302,301,253,693.019,1000,grid
235,303,253,301,121.619,1000,grid
236,304,301,296,505.356,1000,grid
237,305,296,301,901.33,1000,grid
238,307,306,258,167.184,1000,grid
239,308,258,306,349.364,1000,grid
240,309,306,301,695.156,1000,grid
241,310,301,306,32.435,1000,grid
242,312,311,263,260.035,1000,grid
243,313,263,311,464.924,1000,grid
244,314,311,306,406.412,1000,grid
245,315,306,311,185.471,1000,grid
246,317,316,268,293.508,1000,grid
247,318,268,316,575.749,1000,grid
248,320,319,271,168.461,1000,grid
249,321,271,319,371.739,1000,grid
250,322,319,316,234.649,1000,grid
251,323,316,319,538.428,1000,grid
252,325,324,276,354.944,1000,grid
253,326,276,324,310.065,1000,grid
254,327,324,319,837.455,1000,grid
255,328,319,324,670.782,1000,grid
256,330,329,281,109.074,1000,grid
257,331,281,329,935.631,1000,grid
258,332,329,324,875.307,1000,grid
259,333,324,329,852.0,1000,grid
260,335,334,286,394.393,1000,grid
261,336,286,334,378.287,1000,grid
262,337,334,329,526.256,1000,grid
263,338,329,334,4.014,1000,grid
264,340,339,291,34.606,1000,grid
265,341,291,339,786.833,1000,grid
266,342,339,334,271.308,1000,grid
267,343,334,339,721.704,1000,grid
268,345,344,296,419.496,1000,grid
269,346,296,344,290.803,1000,grid
270,347,344,339,244.962,1000,grid
271,348,339,344,125.236,1000,grid
272,350,349,301,148.694,1000,grid
273,351,301,349,337.588,1000,grid
274,352,349,344,837.57,1000,grid
275,353,344,349,844.688,1000,grid
276,355,354,306,261.041,1000,grid
277,356,306,354,620.237,1000,grid
278,357,354,349,490.722,1000,grid
279,358,349,354,415.332,1000,grid
280,360,359,311,854.493,1000,grid
281,361,311,359,820.112,1000,grid
282,362,359,354,49.707,1000,grid
283,363,354,359,261.343,1000,grid
284,365,364,316,840.021,1000,grid
285,366,316,364,428.57,1000,grid
286,368,367,319,741.182,1000,grid
287,369,319,367,876.343,1000,grid
288,370,367,364,292.657,1000,grid
289,371,364,367,983.165,1000,grid
290,373,372,324,829.551,1000,grid
291,374,324,372,771.14,1000,grid
292,375,372,367,363.841,1000,grid
293,376,367,372,156.376,1000,grid
294,378,377,329,272.166,1000,grid
295,379,329,377,252.17,1000,grid
296,380,377,372,1.434,1000,grid
297,381,372,377,268.68,1000,grid
298,383,382,334,241.276,1000,grid
299,384,334,382,118.543,1000,grid
300,385,382,377,787.232,1000,grid
301,386,377,382,962.809,1000,grid
302,388,387,339,209.797,1000,grid
303,389,339,387,921.307,1000,grid
304,390,387,382,46.566,1000,grid
305,391,382,387,972.331,1000,grid
306,393,392,344,408.297,1000,grid
307,394,344,392,515.405,1000,grid
308,395,392,387,10.531,1000,grid
309,396,387,392,145.23,1000,grid
310,398,397,349,852.203,1000,grid
311,399,349,397,253.006,1000,grid
312,400,397,392,218.616,1000,grid
313,401,392,397,141.95,1000,grid
314,403,402,354,811.084,1000,grid
315,404,354,402,316.27,1000,grid
316,405,402,397,537.988,1000,grid
317,406,397,402,517.399,1000,grid
318,408,407,359,545.977,1000,grid
319,409,359,407,368.303,1000,grid
320,410,407,402,145.409,1000,grid
321,411,402,407,217.718,1000,grid
322,413,412,364,376.052,1000,grid
323,414,364,412,912.958,1000,grid
324,416,415,367,568.743,1000,grid
325,417,367,415,875.131,1000,grid
326,418,415,412,652.54,1000,grid
327,419,412,415,497.282,1000,grid
328,421,420,372,417.223,1000,grid
329,422,372,420,668.013,1000,grid
330,423,420,415,15.683,1000,grid
331,424,415,420,164.871,1000,grid
332,426,425,377,743.149,1000,grid
333,427,377,425,928.316,1000,grid
334,428,425,420,389.564,1000,grid
335,429,420,425,374.006,1000,grid
336,431,430,382,72.391,1000,grid
337,432,382,430,124.828,1000,grid
338,433,430,425,530.044,1000,grid
339,434,425,430,931.399,1000,grid
340,436,435,387,17.068,1000,grid
341,437,387,435,328.219,1000,grid
342,438,435,430,582.614,1000,grid
343,439,430,435,360.512,1000,grid
344,441,440,392,40.975,1000,grid
345,442,392,440,772.681,1000,grid
346,443,440,435,29.839,1000,grid
347,444,435,440,522.85,1000,grid
348,446,445,397,386.836,1000,grid
349,447,397,445,668.961,1000,grid
350,448,445,440,612.161,1000,grid
351,449,440,445,241.273,1000,grid
352,451,450,402,394.165,1000,grid
353,452,402,450,994.894,1000,grid
354,453,450,445,291.177,1000,grid
355,454,445,450,136.303,1000,grid
356,456,455,407,437.51,1000,grid
357,457,407,455,592.087,1000,grid
358,458,455,450,91.131,1000,grid
359,459,450,455,879.546,1000,grid
