,substrate-links-id,substrate-links-sources,substrate-links-target,bandwidth-resource,max-bandwidth-resource,substrate-topology
140,240,2,65,486.742,1000,redge
141,241,2,67,868.521,1000,redge
142,242,2,68,656.511,1000,redge
143,243,2,72,701.464,1000,redge
144,244,2,73,844.908,1000,redge
145,245,2,76,151.538,1000,redge
146,246,2,78,531.149,1000,redge
147,247,2,80,325.559,1000,redge
148,248,2,83,894.643,1000,redge
149,249,2,87,569.593,1000,redge
150,250,2,89,484.067,1000,redge
151,251,2,90,87.043,1000,redge
152,252,2,91,818.208,1000,redge
153,253,2,92,826.073,1000,redge
154,254,2,94,594.166,1000,redge
155,255,2,96,555.207,1000,redge
156,256,2,98,764.057,1000,redge
157,257,2,99,603.642,1000,redge
158,258,3,0,882.684,1000,redge
159,259,3,2,307.803,1000,redge
160,260,3,4,951.623,1000,redge
161,261,3,6,505.656,1000,redge
162,262,3,10,381.484,1000,redge
163,263,3,18,573.339,1000,redge
164,264,3,19,570.957,1000,redge
165,265,3,21,263.596,1000,redge
166,266,3,22,131.438,1000,redge
167,267,3,23,631.712,1000,redge
168,268,3,24,658.138,1000,redge
169,269,3,26,412.211,1000,redge
170,270,3,29,616.581,1000,redge
171,271,3,30,519.107,1000,redge
172,272,3,31,847.144,1000,redge
173,273,3,32,705.337,1000,redge
174,274,3,38,125.024,1000,redge
175,275,3,40,545.016,1000,redge
176,276,3,42,399.813,1000,redge
177,277,3,43,647.933,1000,redge
178,278,3,44,794.224,1000,redge
179,279,3,45,622.366,1000,redge
180,280,3,46,197.765,1000,redge
181,281,3,47,653.618,1000,redge
182,282,3,48,646.059,1000,redge
183,283,3,49,436.196,1000,redge
184,284,3,51,443.625,1000,redge
185,285,3,52,502.072,1000,redge
186,286,3,54,746.267,1000,redge
187,287,3,56,31.954,1000,redge
188,288,3,59,663.631,1000,redge
189,289,3,60,966.932,1000,redge
190,290,3,62,733.146,1000,redge
191,291,3,63,491.419,1000,redge
192,292,3,64,229.662,1000,redge
193,293,3,66,712.356,1000,redge
194,294,3,70,352.025,1000,redge
195,295,3,71,982.414,1000,redge
196,296,3,72,25.971,1000,redge
197,297,3,73,815.227,1000,redge
198,298,3,80,304.859,1000,redge
199,299,3,84,617.878,1000,redge
200,300,3,85,74.358,1000,redge
201,301,3,86,559.985,1000,redge
202,302,3,88,678.408,1000,redge
203,303,3,90,240.554,1000,redge
204,304,3,91,901.291,1000,redge
205,305,3,95,474.394,1000,redge
206,306,3,96,449.81,1000,redge
207,307,3,97,461.429,1000,redge
208,308,3,98,181.39,1000,redge
209,309,4,2,927.075,1000,redge
210,310,4,3,84.957,1000,redge
211,311,4,5,23.266,1000,redge
212,312,4,6,723.989,1000,redge
213,313,4,8,991.406,1000,redge
214,314,4,11,42.941,1000,redge
215,315,4,12,834.942,1000,redge
216,316,4,13,182.916,1000,redge
217,317,4,15,695.482,1000,redge
218,318,4,16,78.935,1000,redge
219,319,4,19,828.004,1000,redge
220,320,4,21,964.376,1000,redge
221,321,4,22,224.042,1000,redge
222,322,4,24,598.212,1000,redge
223,323,4,25,123.752,1000,redge
224,324,4,26,683.806,1000,redge
225,325,4,27,115.897,1000,redge
226,326,4,29,955.644,1000,redge
227,327,4,31,867.32,1000,redge
228,328,4,34,179.778,1000,redge
229,329,4,36,9.085,1000,redge
230,330,4,39,517.827,1000,redge
231,331,4,42,484.643,1000,redge
232,332,4,44,531.519,1000,redge
233,333,4,47,26.123,1000,redge
234,334,4,49,509.112,1000,redge
235,335,4,52,48.88,1000,redge
236,336,4,53,746.349,1000,redge
237,337,4,56,462.905,1000,redge
238,338,4,57,148.171,1000,redge
239,339,4,59,904.739,1000,redge
240,340,4,60,784.276,1000,redge
241,341,4,63,47.443,1000,redge
242,342,4,64,348.307,1000,redge
243,343,4,65,692.352,1000,redge
244,344,4,66,369.278,1000,redge
245,345,4,67,668.335,1000,redge
246,346,4,68,302.598,1000,redge
247,347,4,69,436.74,1000,redge
248,348,4,73,600.204,1000,redge
249,349,4,74,137.978,1000,redge
250,350,4,75,604.04,1000,redge
251,351,4,76,424.579,1000,redge
252,352,4,79,719.026,1000,redge
253,353,4,80,251.743,1000,redge
254,354,4,85,161.233,1000,redge
255,355,4,89,176.889,1000,redge
256,356,4,91,520.086,1000,redge
257,357,4,92,131.952,1000,redge
258,358,4,94,61.713,1000,redge
259,359,4,95,944.441,1000,redge
260,360,4,96,791.258,1000,redge
261,361,4,97,604.211,1000,redge
262,362,4,98,707.95,1000,redge
263,363,4,99,802.079,1000,redge
264,364,5,2,866.389,1000,redge
265,365,5,4,143.759,1000,redge
266,366,5,6,5.057,1000,redge
267,367,5,9,598.818,1000,redge
268,368,5,10,838.127,1000,redge
269,369,5,11,750.721,1000,redge
270,370,5,16,114.671,1000,redge
271,371,5,17,732.516,1000,redge
272,372,5,18,231.218,1000,redge
273,373,5,19,965.746,1000,redge
274,374,5,22,306.034,1000,redge
275,375,5,23,961.045,1000,redge
276,376,5,24,968.565,1000,redge
277,377,5,26,121.258,1000,redge
278,378,5,27,733.152,1000,redge
279,379,5,31,236.333,1000,redge
280,380,5,32,275.853,1000,redge
281,381,5,36,838.615,1000,redge
282,382,5,39,546.045,1000,redge
283,383,5,40,853.29,1000,redge
284,384,5,46,765.229,1000,redge
285,385,5,47,727.741,1000,redge
286,386,5,48,604.403,1000,redge
287,387,5,49,42.567,1000,redge
288,388,5,53,314.531,1000,redge
289,389,5,54,223.351,1000,redge
290,390,5,55,203.607,1000,redge
291,391,5,57,504.233,1000,redge
292,392,5,60,515.78,1000,redge
293,393,5,63,500.671,1000,redge
294,394,5,66,645.909,1000,redge
295,395,5,67,278.903,1000,redge
296,396,5,71,405.12,1000,redge
297,397,5,73,453.581,1000,redge
298,398,5,74,193.652,1000,redge
299,399,5,75,783.477,1000,redge
300,400,5,76,906.124,1000,redge
301,401,5,80,789.429,1000,redge
302,402,5,81,926.801,1000,redge
303,403,5,85,800.597,1000,redge
304,404,5,87,919.351,1000,redge
305,405,5,88,397.272,1000,redge
306,406,5,97,293.608,1000,redge
307,407,5,98,704.077,1000,redge
308,408,5,99,273.288,1000,redge
309,409,6,0,280.106,1000,redge
310,410,6,2,691.133,1000,redge
311,411,6,5,226.97,1000,redge
312,412,6,8,815.252,1000,redge
313,413,6,9,506.678,1000,redge
314,414,6,10,241.412,1000,redge
315,415,6,11,634.614,1000,redge
316,416,6,13,765.589,1000,redge
317,417,6,15,834.781,1000,redge
318,418,6,16,39.424,1000,redge
319,419,6,19,251.902,1000,redge
320,420,6,20,84.459,1000,redge
321,421,6,27,885.429,1000,redge
322,422,6,29,540.622,1000,redge
323,423,6,35,912.197,1000,redge
324,424,6,36,7.739,1000,redge
325,425,6,38,6.158,1000,redge
326,426,6,39,428.622,1000,redge
327,427,6,42,44.706,1000,redge
328,428,6,43,97.039,1000,redge
329,429,6,44,251.682,1000,redge
330,430,6,46,257.77,1000,redge
331,431,6,47,797.819,1000,redge
332,432,6,49,118.558,1000,redge
333,433,6,51,231.459,1000,redge
334,434,6,53,400.641,1000,redge
335,435,6,57,807.809,1000,redge
336,436,6,62,816.496,1000,redge
337,437,6,63,926.24,1000,redge
338,438,6,64,347.128,1000,redge
339,439,6,67,965.463,1000,redge
340,440,6,69,178.934,1000,redge
341,441,6,70,959.485,1000,redge
342,442,6,74,199.639,1000,redge
343,443,6,75,807.638,1000,redge
344,444,6,77,107.609,1000,redge
345,445,6,79,224.533,1000,redge
346,446,6,83,288.023,1000,redge
347,447,6,89,966.368,1000,redge
348,448,6,92,497.703,1000,redge
349,449,6,93,214.75,1000,redge
350,450,6,94,188.172,1000,redge
351,451,6,96,445.115,1000,redge
352,452,6,99,609.765,1000,redge
353,453,7,0,881.376,1000,redge
354,454,7,1,69.886,1000,redge
355,455,7,2,359.856,1000,redge
356,456,7,3,273.098,1000,redge
357,457,7,4,352.595,1000,redge
358,458,7,5,222.407,1000,redge
359,459,7,9,182.174,1000,redge
360,460,7,10,898.432,1000,redge
361,461,7,13,387.413,1000,redge
362,462,7,14,810.156,1000,redge
363,463,7,15,452.136,1000,redge
364,464,7,16,497.416,1000,redge
365,465,7,21,9.18,1000,redge
366,466,7,29,396.527,1000,redge
367,467,7,30,390.696,1000,redge
368,468,7,32,907.445,1000,redge
369,469,7,34,366.151,1000,redge
370,470,7,35,540.231,1000,redge
371,471,7,36,834.481,1000,redge
372,472,7,37,202.575,1000,redge
373,473,7,38,500.283,1000,redge
374,474,7,41,816.5,1000,redge
375,475,7,42,440.281,1000,redge
376,476,7,44,834.738,1000,redge
377,477,7,47,370.477,1000,redge
378,478,7,48,944.591,1000,redge
379,479,7,51,162.188,1000,redge
380,480,7,52,394.203,1000,redge
381,481,7,53,172.779,1000,redge
382,482,7,59,313.358,1000,redge
383,483,7,62,591.256,1000,redge
384,484,7,64,4.209,1000,redge
385,485,7,65,727.59,1000,redge
386,486,7,66,88.275,1000,redge
387,487,7,67,865.736,1000,redge
388,488,7,68,271.922,1000,redge
389,489,7,69,462.733,1000,redge
390,490,7,71,256.148,1000,redge
391,491,7,75,509.32,1000,redge
392,492,7,78,406.338,1000,redge
393,493,7,83,311.234,1000,redge
394,494,7,84,417.843,1000,redge
395,495,7,85,735.528,1000,redge
396,496,7,88,583.483,1000,redge
397,497,7,89,664.007,1000,redge
398,498,7,91,874.712,1000,redge
399,499,7,92,468.247,1000,redge
400,500,7,94,890.249,1000,redge
401,501,7,96,370.139,1000,redge
402,502,7,97,571.01,1000,redge
403,503,8,0,571.644,1000,redge
404,504,8,1,210.408,1000,redge
405,505,8,9,661.268,1000,redge
406,506,8,10,752.444,1000,redge
407,507,8,11,557.036,1000,redge
408,508,8,12,229.849,1000,redge
409,509,8,14,791.593,1000,redge
410,510,8,15,780.075,1000,redge
411,511,8,17,340.004,1000,redge
412,512,8,18,332.792,1000,redge
413,513,8,19,131.338,1000,redge
414,514,8,20,399.193,1000,redge
415,515,8,21,457.933,1000,redge
416,516,8,22,536.708,1000,redge
417,517,8,23,429.032,1000,redge
418,518,8,24,904.327,1000,redge
419,519,8,25,526.335,1000,redge
420,520,8,27,770.924,1000,redge
421,521,8,29,966.758,1000,redge
422,522,8,33,64.457,1000,redge
423,523,8,37,611.709,1000,redge
424,524,8,38,742.334,1000,redge
425,525,8,39,372.562,1000,redge
426,526,8,41,376.568,1000,redge
427,527,8,42,629.374,1000,redge
428,528,8,43,351.39,1000,redge
429,529,8,44,925.496,1000,redge
430,530,8,47,201.031,1000,redge
431,531,8,48,836.621,1000,redge
432,532,8,49,122.512,1000,redge
433,533,8,50,291.324,1000,redge
434,534,8,51,598.927,1000,redge
435,535,8,56,984.684,1000,redge
436,536,8,57,395.294,1000,redge
437,537,8,58,760.691,1000,redge
438,538,8,63,239.258,1000,redge
439,539,8,64,717.453,1000,redge
440,540,8,67,86.336,1000,redge
441,541,8,71,226.6,1000,redge
442,542,8,73,573.093,1000,redge
443,543,8,74,360.517,1000,redge
444,544,8,75,676.283,1000,redge
445,545,8,76,334.348,1000,redge
446,546,8,77,582.053,1000,redge
447,547,8,79,331.038,1000,redge
448,548,8,82,702.621,1000,redge
449,549,8,83,464.57,1000,redge
450,550,8,84,800.155,1000,redge
451,551,8,88,17.108,1000,redge
452,552,8,89,445.999,1000,redge
453,553,8,90,468.887,1000,redge
454,554,8,91,980.84,1000,redge
455,555,8,92,124.681,1000,redge
456,556,8,93,686.328,1000,redge
457,557,8,94,367.629,1000,redge
458,558,8,95,735.185,1000,redge
459,559,8,96,170.815,1000,redge
460,560,8,97,374.644,1000,redge
461,561,8,99,540.453,1000,redge
462,562,9,0,702.567,1000,redge
463,563,9,2,13.874,1000,redge
464,564,9,6,817.673,1000,redge
465,565,9,7,293.165,1000,redge
466,566,9,8,331.725,1000,redge
467,567,9,10,54.52,1000,redge
468,568,9,12,504.298,1000,redge
469,569,9,13,67.886,1000,redge
470,570,9,14,147.957,1000,redge
471,571,9,21,15.721,1000,redge
472,572,9,22,16.566,1000,redge
473,573,9,24,978.704,1000,redge
474,574,9,25,461.335,1000,redge
475,575,9,26,15.677,1000,redge
476,576,9,33,562.642,1000,redge
477,577,9,35,801.272,1000,redge
478,578,9,37,831.144,1000,redge
479,579,9,38,984.473,1000,redge
480,580,9,40,545.043,1000,redge
481,581,9,42,22.338,1000,redge
482,582,9,43,243.362,1000,redge
483,583,9,44,343.436,1000,redge
484,584,9,46,234.764,1000,redge
485,585,9,50,63.972,1000,redge
486,586,9,51,880.859,1000,redge
487,587,9,53,265.584,1000,redge
488,588,9,58,60.346,1000,redge
489,589,9,62,337.33,1000,redge
490,590,9,65,570.076,1000,redge
491,591,9,70,766.229,1000,redge
492,592,9,73,240.677,1000,redge
493,593,9,80,352.029,1000,redge
494,594,9,81,473.313,1000,redge
495,595,9,82,334.686,1000,redge
496,596,9,87,491.302,1000,redge
497,597,9,89,709.806,1000,redge
498,598,9,90,362.344,1000,redge
499,599,9,91,811.24,1000,redge
500,600,9,95,316.224,1000,redge
501,601,9,96,444.874,1000,redge
502,602,9,99,856.941,1000,redge
503,603,10,0,737.899,1000,redge
504,604,10,6,960.67,1000,redge
505,605,10,8,838.449,1000,redge
506,606,10,9,340.982,1000,redge
507,607,10,11,467.156,1000,redge
508,608,10,14,445.023,1000,redge
509,609,10,15,531.227,1000,redge
510,610,10,18,879.161,1000,redge
511,611,10,19,899.877,1000,redge
512,612,10,21,226.089,1000,redge
513,613,10,22,485.082,1000,redge
514,614,10,23,348.954,1000,redge
515,615,10,27,841.607,1000,redge
516,616,10,28,939.099,1000,redge
517,617,10,35,104.103,1000,redge
518,618,10,36,175.296,1000,redge
519,619,10,37,615.995,1000,redge
520,620,10,39,362.318,1000,redge
521,621,10,41,615.072,1000,redge
522,622,10,42,509.57,1000,redge
523,623,10,44,754.703,1000,redge
524,624,10,45,215.876,1000,redge
525,625,10,47,628.826,1000,redge
526,626,10,48,429.836,1000,redge
527,627,10,49,295.087,1000,redge
528,628,10,50,657.384,1000,redge
529,629,10,51,656.435,1000,redge
530,630,10,54,755.836,1000,redge
531,631,10,55,460.077,1000,redge
532,632,10,56,369.161,1000,redge
533,633,10,58,237.962,1000,redge
534,634,10,62,370.168,1000,redge
535,635,10,65,269.141,1000,redge
536,636,10,66,945.328,1000,redge
537,637,10,68,256.571,1000,redge
538,638,10,69,516.114,1000,redge
539,639,10,71,934.829,1000,redge
540,640,10,72,881.807,1000,redge
541,641,10,73,957.074,1000,redge
542,642,10,74,402.959,1000,redge
543,643,10,76,736.353,1000,redge
544,644,10,77,848.188,1000,redge
545,645,10,79,165.516,1000,redge
546,646,10,83,591.256,1000,redge
547,647,10,85,429.793,1000,redge
548,648,10,88,77.684,1000,redge
549,649,10,90,215.205,1000,redge
550,650,10,96,53.322,1000,redge
551,651,10,98,153.949,1000,redge
552,652,11,1,649.875,1000,redge
553,653,11,2,124.631,1000,redge
554,654,11,4,508.355,1000,redge
555,655,11,5,221.518,1000,redge
556,656,11,8,160.627,1000,redge
557,657,11,13,643.996,1000,redge
558,658,11,14,616.942,1000,redge
559,659,11,18,147.184,1000,redge
560,660,11,19,774.61,1000,redge
561,661,11,20,889.63,1000,redge
562,662,11,23,886.276,1000,redge
563,663,11,24,757.385,1000,redge
564,664,11,26,938.015,1000,redge
565,665,11,28,419.348,1000,redge
566,666,11,30,685.31,1000,redge
567,667,11,34,250.921,1000,redge
568,668,11,35,92.564,1000,redge
569,669,11,39,766.849,1000,redge
570,670,11,41,598.129,1000,redge
571,671,11,42,635.248,1000,redge
572,672,11,43,576.646,1000,redge
573,673,11,45,649.532,1000,redge
574,674,11,47,454.212,1000,redge
575,675,11,51,50.193,1000,redge
576,676,11,52,525.365,1000,redge
577,677,11,54,291.67,1000,redge
578,678,11,55,765.825,1000,redge
579,679,11,56,109.022,1000,redge
580,680,11,57,988.539,1000,redge
581,681,11,58,563.646,1000,redge
582,682,11,62,975.653,1000,redge
583,683,11,63,536.165,1000,redge
584,684,11,69,674.129,1000,redge
585,685,11,70,928.0,1000,redge
586,686,11,72,871.891,1000,redge
587,687,11,73,61.616,1000,redge
588,688,11,75,694.353,1000,redge
589,689,11,76,504.344,1000,redge
590,690,11,77,763.341,1000,redge
591,691,11,78,743.887,1000,redge
592,692,11,79,442.667,1000,redge
593,693,11,80,917.71,1000,redge
594,694,11,81,523.681,1000,redge
595,695,11,82,636.613,1000,redge
596,696,11,83,262.055,1000,redge
597,697,11,84,978.718,1000,redge
598,698,11,85,411.92,1000,redge
599,699,11,87,988.26,1000,redge
600,700,11,89,878.53,1000,redge
601,701,11,93,658.953,1000,redge
602,702,12,0,655.153,1000,redge
603,703,12,2,970.117,1000,redge
604,704,12,3,668.494,1000,redge
605,705,12,4,271.268,1000,redge
606,706,12,5,140.08,1000,redge
607,707,12,8,264.608,1000,redge
608,708,12,9,704.54,1000,redge
609,709,12,10,242.245,1000,redge
610,710,12,11,201.361,1000,redge
611,711,12,14,714.161,1000,redge
612,712,12,16,181.561,1000,redge
613,713,12,18,372.834,1000,redge
614,714,12,21,417.72,1000,redge
615,715,12,22,630.275,1000,redge
616,716,12,24,263.469,1000,redge
617,717,12,25,23.242,1000,redge
618,718,12,28,530.824,1000,redge
619,719,12,31,293.083,1000,redge
620,720,12,34,610.555,1000,redge
621,721,12,38,229.428,1000,redge
622,722,12,40,87.307,1000,redge
623,723,12,44,633.637,1000,redge
624,724,12,47,848.526,1000,redge
625,725,12,48,361.094,1000,redge
626,726,12,49,170.917,1000,redge
627,727,12,51,84.285,1000,redge
628,728,12,52,22.444,1000,redge
629,729,12,53,564.852,1000,redge
630,730,12,55,639.598,1000,redge
631,731,12,56,106.953,1000,redge
632,732,12,57,642.298,1000,redge
633,733,12,58,901.3,1000,redge
634,734,12,62,611.457,1000,redge
635,735,12,63,964.774,1000,redge
636,736,12,66,271.655,1000,redge
637,737,12,67,781.007,1000,redge
638,738,12,69,553.871,1000,redge
639,739,12,70,889.45,1000,redge
640,740,12,72,736.808,1000,redge
641,741,12,73,31.96,1000,redge
642,742,12,74,221.628,1000,redge
643,743,12,75,914.887,1000,redge
644,744,12,76,941.068,1000,redge
645,745,12,77,689.819,1000,redge
646,746,12,84,862.833,1000,redge
647,747,12,86,297.045,1000,redge
648,748,12,87,957.346,1000,redge
649,749,12,91,392.34,1000,redge
650,750,13,1,565.403,1000,redge
651,751,13,2,620.625,1000,redge
652,752,13,3,541.847,1000,redge
653,753,13,5,80.665,1000,redge
654,754,13,6,352.348,1000,redge
655,755,13,7,405.13,1000,redge
656,756,13,10,462.73,1000,redge
657,757,13,17,562.643,1000,redge
658,758,13,21,650.619,1000,redge
659,759,13,22,265.978,1000,redge
660,760,13,26,69.785,1000,redge
661,761,13,27,377.221,1000,redge
662,762,13,28,56.152,1000,redge
663,763,13,29,460.798,1000,redge
664,764,13,31,344.645,1000,redge
665,765,13,32,313.903,1000,redge
666,766,13,34,896.87,1000,redge
667,767,13,39,956.66,1000,redge
668,768,13,40,265.816,1000,redge
669,769,13,41,887.629,1000,redge
670,770,13,42,955.705,1000,redge
671,771,13,43,990.94,1000,redge
672,772,13,46,698.732,1000,redge
673,773,13,47,46.909,1000,redge
674,774,13,48,857.362,1000,redge
675,775,13,49,466.666,1000,redge
676,776,13,50,178.333,1000,redge
677,777,13,53,401.895,1000,redge
678,778,13,54,45.341,1000,redge
679,779,13,57,422.607,1000,redge
680,780,13,59,890.065,1000,redge
681,781,13,62,299.052,1000,redge
682,782,13,63,979.89,1000,redge
683,783,13,65,249.043,1000,redge
684,784,13,66,874.996,1000,redge
685,785,13,68,140.424,1000,redge
686,786,13,69,172.865,1000,redge
687,787,13,70,282.046,1000,redge
688,788,13,71,985.685,1000,redge
689,789,13,72,448.018,1000,redge
690,790,13,73,942.103,1000,redge
691,791,13,75,902.292,1000,redge
692,792,13,76,401.657,1000,redge
693,793,13,77,307.593,1000,redge
694,794,13,79,315.765,1000,redge
695,795,13,81,288.817,1000,redge
696,796,13,82,576.849,1000,redge
697,797,13,84,991.226,1000,redge
698,798,13,85,346.193,1000,redge
699,799,13,86,533.803,1000,redge
700,800,13,88,336.085,1000,redge
701,801,13,89,754.272,1000,redge
702,802,13,93,203.181,1000,redge
703,803,13,97,911.399,1000,redge
704,804,14,1,463.634,1000,redge
705,805,14,4,29.907,1000,redge
706,806,14,5,808.186,1000,redge
707,807,14,7,711.729,1000,redge
708,808,14,9,534.126,1000,redge
709,809,14,13,503.204,1000,redge
710,810,14,16,443.799,1000,redge
711,811,14,17,200.683,1000,redge
712,812,14,20,924.57,1000,redge
713,813,14,23,836.756,1000,redge
714,814,14,25,726.979,1000,redge
715,815,14,27,946.708,1000,redge
716,816,14,28,915.966,1000,redge
717,817,14,29,141.137,1000,redge
718,818,14,31,569.818,1000,redge
719,819,14,33,967.774,1000,redge
720,820,14,36,543.949,1000,redge
721,821,14,38,636.029,1000,redge
722,822,14,40,268.281,1000,redge
723,823,14,42,894.833,1000,redge
724,824,14,43,390.156,1000,redge
725,825,14,44,331.633,1000,redge
726,826,14,47,657.156,1000,redge
727,827,14,49,622.488,1000,redge
728,828,14,50,819.472,1000,redge
729,829,14,51,975.028,1000,redge
730,830,14,52,348.612,1000,redge
731,831,14,55,723.29,1000,redge
732,832,14,57,263.038,1000,redge
733,833,14,58,952.435,1000,redge
734,834,14,60,432.038,1000,redge
735,835,14,63,238.967,1000,redge
736,836,14,64,22.88,1000,redge
737,837,14,66,315.848,1000,redge
738,838,14,69,654.526,1000,redge
739,839,14,71,330.051,1000,redge
740,840,14,73,731.249,1000,redge
741,841,14,75,611.333,1000,redge
742,842,14,76,24.132,1000,redge
743,843,14,77,664.813,1000,redge
744,844,14,78,36.238,1000,redge
745,845,14,80,726.31,1000,redge
746,846,14,86,982.204,1000,redge
747,847,14,88,359.041,1000,redge
748,848,14,91,304.95,1000,redge
749,849,14,93,544.395,1000,redge
750,850,14,95,776.392,1000,redge
751,851,14,97,740.141,1000,redge
752,852,14,98,136.519,1000,redge
753,853,15,3,798.988,1000,redge
754,854,15,4,432.572,1000,redge
755,855,15,5,202.187,1000,redge
756,856,15,6,259.429,1000,redge
757,857,15,9,150.502,1000,redge
758,858,15,16,771.747,1000,redge
759,859,15,17,942.968,1000,redge
760,860,15,18,951.15,1000,redge
761,861,15,22,177.225,1000,redge
762,862,15,24,247.115,1000,redge
763,863,15,28,429.745,1000,redge
764,864,15,29,462.748,1000,redge
765,865,15,30,666.077,1000,redge
766,866,15,33,986.819,1000,redge
767,867,15,37,27.336,1000,redge
768,868,15,38,57.17,1000,redge
769,869,15,41,317.048,1000,redge
770,870,15,43,319.527,1000,redge
