,substrate-links-id,substrate-links-sources,substrate-links-target,bandwidth-resource,max-bandwidth-resource,substrate-topology
250,22580,22234,22299,586.354,1000,waxman
251,22581,22234,22301,99.365,1000,waxman
252,22582,22234,22304,576.699,1000,waxman
253,22583,22234,22305,826.253,1000,waxman
254,22584,22234,22306,951.157,1000,waxman
255,22585,22234,22307,755.345,1000,waxman
256,22586,22234,22310,53.476,1000,waxman
257,22587,22234,22312,176.804,1000,waxman
258,22588,22234,22313,372.614,1000,waxman
259,22589,22234,22317,600.088,1000,waxman
260,22590,22234,22320,798.855,1000,waxman
261,22591,22234,22321,200.437,1000,waxman
262,22592,22234,22324,645.491,1000,waxman
263,22593,22234,22326,338.706,1000,waxman
264,22594,22235,22230,727.302,1000,waxman
265,22595,22235,22231,796.371,1000,waxman
266,22596,22235,22232,474.606,1000,waxman
267,22597,22235,22233,646.542,1000,waxman
268,22598,22235,22234,584.694,1000,waxman
269,22599,22235,22237,595.617,1000,waxman
270,22600,22235,22240,48.552,1000,waxman
271,22601,22235,22241,320.495,1000,waxman
272,22602,22235,22244,908.095,1000,waxman
273,22603,22235,22245,950.129,1000,waxman
274,22604,22235,22248,806.43,1000,waxman
275,22605,22235,22249,820.659,1000,waxman
276,22606,22235,22250,190.404,1000,waxman
277,22607,22235,22252,908.717,1000,waxman
278,22608,22235,22254,950.863,1000,waxman
279,22609,22235,22255,621.998,1000,waxman
280,22610,22235,22257,772.369,1000,waxman
281,22611,22235,22258,619.476,1000,waxman
282,22612,22235,22260,581.807,1000,waxman
283,22613,22235,22261,31.102,1000,waxman
284,22614,22235,22263,196.368,1000,waxman
285,22615,22235,22264,349.397,1000,waxman
286,22616,22235,22265,678.271,1000,waxman
287,22617,22235,22266,639.701,1000,waxman
288,22618,22235,22267,499.533,1000,waxman
289,22619,22235,22268,844.134,1000,waxman
290,22620,22235,22271,538.792,1000,waxman
291,22621,22235,22273,384.438,1000,waxman
292,22622,22235,22274,198.198,1000,waxman
293,22623,22235,22275,64.297,1000,waxman
294,22624,22235,22276,706.584,1000,waxman
295,22625,22235,22278,261.52,1000,waxman
296,22626,22235,22280,521.312,1000,waxman
297,22627,22235,22282,429.432,1000,waxman
298,22628,22235,22283,851.565,1000,waxman
299,22629,22235,22284,105.211,1000,waxman
300,22630,22235,22286,787.392,1000,waxman
301,22631,22235,22287,576.777,1000,waxman
302,22632,22235,22289,558.986,1000,waxman
303,22633,22235,22294,480.744,1000,waxman
304,22634,22235,22295,687.731,1000,waxman
305,22635,22235,22297,299.157,1000,waxman
306,22636,22235,22302,483.202,1000,waxman
307,22637,22235,22303,665.051,1000,waxman
308,22638,22235,22304,638.004,1000,waxman
309,22639,22235,22307,764.798,1000,waxman
310,22640,22235,22309,865.139,1000,waxman
311,22641,22235,22311,892.858,1000,waxman
312,22642,22235,22315,291.078,1000,waxman
313,22643,22235,22317,341.635,1000,waxman
314,22644,22235,22318,983.326,1000,waxman
315,22645,22235,22321,530.991,1000,waxman
316,22646,22235,22325,765.74,1000,waxman
317,22647,22235,22327,349.607,1000,waxman
318,22648,22236,22230,710.867,1000,waxman
319,22649,22236,22237,610.39,1000,waxman
320,22650,22236,22238,139.231,1000,waxman
321,22651,22236,22239,846.689,1000,waxman
322,22652,22236,22240,984.555,1000,waxman
323,22653,22236,22241,193.139,1000,waxman
324,22654,22236,22243,275.878,1000,waxman
325,22655,22236,22246,117.887,1000,waxman
326,22656,22236,22247,657.337,1000,waxman
327,22657,22236,22248,380.948,1000,waxman
328,22658,22236,22255,119.783,1000,waxman
329,22659,22236,22257,881.135,1000,waxman
330,22660,22236,22261,901.645,1000,waxman
331,22661,22236,22262,381.866,1000,waxman
332,22662,22236,22263,166.442,1000,waxman
333,22663,22236,22265,350.018,1000,waxman
334,22664,22236,22268,58.643,1000,waxman
335,22665,22236,22270,943.597,1000,waxman
336,22666,22236,22272,946.345,1000,waxman
337,22667,22236,22273,200.474,1000,waxman
338,22668,22236,22274,587.234,1000,waxman
339,22669,22236,22275,634.663,1000,waxman
340,22670,22236,22276,2.994,1000,waxman
341,22671,22236,22280,177.105,1000,waxman
342,22672,22236,22282,556.694,1000,waxman
343,22673,22236,22283,908.734,1000,waxman
344,22674,22236,22287,28.457,1000,waxman
345,22675,22236,22291,544.432,1000,waxman
346,22676,22236,22292,948.107,1000,waxman
347,22677,22236,22293,622.823,1000,waxman
348,22678,22236,22294,531.501,1000,waxman
349,22679,22236,22297,839.449,1000,waxman
350,22680,22236,22298,882.316,1000,waxman
351,22681,22236,22300,696.619,1000,waxman
352,22682,22236,22301,656.486,1000,waxman
353,22683,22236,22304,414.008,1000,waxman
354,22684,22236,22305,775.863,1000,waxman
355,22685,22236,22306,898.11,1000,waxman
356,22686,22236,22308,545.637,1000,waxman
357,22687,22236,22309,69.087,1000,waxman
358,22688,22236,22310,341.476,1000,waxman
359,22689,22236,22312,319.721,1000,waxman
360,22690,22236,22313,942.952,1000,waxman
361,22691,22236,22316,677.683,1000,waxman
362,22692,22236,22318,295.914,1000,waxman
363,22693,22236,22320,969.567,1000,waxman
364,22694,22236,22321,574.961,1000,waxman
365,22695,22236,22323,69.08,1000,waxman
366,22696,22236,22324,615.53,1000,waxman
367,22697,22236,22326,44.02,1000,waxman
368,22698,22236,22328,211.65,1000,waxman
369,22699,22237,22230,604.447,1000,waxman
370,22700,22237,22234,188.715,1000,waxman
371,22701,22237,22236,870.612,1000,waxman
372,22702,22237,22238,210.353,1000,waxman
373,22703,22237,22241,812.201,1000,waxman
374,22704,22237,22242,754.401,1000,waxman
375,22705,22237,22243,214.447,1000,waxman
376,22706,22237,22244,776.006,1000,waxman
377,22707,22237,22245,171.308,1000,waxman
378,22708,22237,22246,87.118,1000,waxman
379,22709,22237,22247,626.596,1000,waxman
380,22710,22237,22249,133.132,1000,waxman
381,22711,22237,22253,631.665,1000,waxman
382,22712,22237,22254,491.6,1000,waxman
383,22713,22237,22255,779.591,1000,waxman
384,22714,22237,22256,298.055,1000,waxman
385,22715,22237,22257,742.92,1000,waxman
386,22716,22237,22260,803.78,1000,waxman
387,22717,22237,22261,282.96,1000,waxman
388,22718,22237,22262,164.251,1000,waxman
389,22719,22237,22264,326.586,1000,waxman
390,22720,22237,22265,259.989,1000,waxman
391,22721,22237,22266,300.852,1000,waxman
392,22722,22237,22267,169.454,1000,waxman
393,22723,22237,22269,471.013,1000,waxman
394,22724,22237,22270,792.514,1000,waxman
395,22725,22237,22271,404.166,1000,waxman
396,22726,22237,22275,899.976,1000,waxman
397,22727,22237,22277,254.778,1000,waxman
398,22728,22237,22278,537.192,1000,waxman
399,22729,22237,22279,481.179,1000,waxman
400,22730,22237,22280,605.937,1000,waxman
401,22731,22237,22284,11.251,1000,waxman
402,22732,22237,22286,597.488,1000,waxman
403,22733,22237,22288,203.537,1000,waxman
404,22734,22237,22289,750.465,1000,waxman
405,22735,22237,22291,135.599,1000,waxman
406,22736,22237,22292,399.573,1000,waxman
407,22737,22237,22293,498.56,1000,waxman
408,22738,22237,22294,396.611,1000,waxman
409,22739,22237,22296,405.207,1000,waxman
410,22740,22237,22302,294.195,1000,waxman
411,22741,22237,22304,714.18,1000,waxman
412,22742,22237,22308,447.639,1000,waxman
413,22743,22237,22309,535.46,1000,waxman
414,22744,22237,22311,413.664,1000,waxman
415,22745,22237,22314,679.416,1000,waxman
416,22746,22237,22315,499.507,1000,waxman
417,22747,22237,22319,225.081,1000,waxman
418,22748,22237,22321,176.083,1000,waxman
419,22749,22237,22322,661.146,1000,waxman
420,22750,22237,22323,338.766,1000,waxman
421,22751,22237,22325,258.671,1000,waxman
422,22752,22237,22329,243.973,1000,waxman
423,22753,22238,22230,297.057,1000,waxman
424,22754,22238,22234,924.794,1000,waxman
425,22755,22238,22235,328.838,1000,waxman
426,22756,22238,22236,190.755,1000,waxman
427,22757,22238,22243,944.968,1000,waxman
428,22758,22238,22246,32.151,1000,waxman
429,22759,22238,22247,116.28,1000,waxman
430,22760,22238,22249,606.061,1000,waxman
431,22761,22238,22253,530.356,1000,waxman
432,22762,22238,22254,597.052,1000,waxman
433,22763,22238,22255,823.407,1000,waxman
434,22764,22238,22256,879.659,1000,waxman
435,22765,22238,22257,896.755,1000,waxman
436,22766,22238,22260,211.342,1000,waxman
437,22767,22238,22261,795.559,1000,waxman
438,22768,22238,22262,443.809,1000,waxman
439,22769,22238,22263,867.79,1000,waxman
440,22770,22238,22265,138.017,1000,waxman
441,22771,22238,22269,83.62,1000,waxman
442,22772,22238,22271,825.151,1000,waxman
443,22773,22238,22277,714.981,1000,waxman
444,22774,22238,22278,684.273,1000,waxman
445,22775,22238,22284,802.792,1000,waxman
446,22776,22238,22285,459.766,1000,waxman
447,22777,22238,22286,492.023,1000,waxman
448,22778,22238,22288,761.207,1000,waxman
449,22779,22238,22291,924.515,1000,waxman
450,22780,22238,22293,858.855,1000,waxman
451,22781,22238,22294,744.138,1000,waxman
452,22782,22238,22295,983.72,1000,waxman
453,22783,22238,22296,702.019,1000,waxman
454,22784,22238,22297,377.492,1000,waxman
455,22785,22238,22298,430.161,1000,waxman
456,22786,22238,22301,719.828,1000,waxman
457,22787,22238,22304,274.685,1000,waxman
458,22788,22238,22307,535.223,1000,waxman
459,22789,22238,22309,505.394,1000,waxman
460,22790,22238,22311,85.509,1000,waxman
461,22791,22238,22312,122.405,1000,waxman
462,22792,22238,22313,564.808,1000,waxman
463,22793,22238,22314,504.859,1000,waxman
464,22794,22238,22315,999.372,1000,waxman
465,22795,22238,22316,948.326,1000,waxman
466,22796,22238,22320,624.194,1000,waxman
467,22797,22238,22322,639.431,1000,waxman
468,22798,22238,22323,60.855,1000,waxman
469,22799,22238,22324,256.871,1000,waxman
470,22800,22238,22326,896.849,1000,waxman
471,22801,22238,22327,371.427,1000,waxman
472,22802,22239,22232,196.31,1000,waxman
473,22803,22239,22233,363.622,1000,waxman
474,22804,22239,22235,626.869,1000,waxman
475,22805,22239,22236,171.604,1000,waxman
476,22806,22239,22238,729.263,1000,waxman
477,22807,22239,22240,824.659,1000,waxman
478,22808,22239,22244,987.828,1000,waxman
479,22809,22239,22247,176.081,1000,waxman
480,22810,22239,22248,774.289,1000,waxman
481,22811,22239,22249,305.15,1000,waxman
482,22812,22239,22250,568.095,1000,waxman
483,22813,22239,22253,759.586,1000,waxman
484,22814,22239,22254,628.37,1000,waxman
485,22815,22239,22255,720.481,1000,waxman
486,22816,22239,22256,170.424,1000,waxman
487,22817,22239,22258,620.517,1000,waxman
488,22818,22239,22260,139.237,1000,waxman
489,22819,22239,22261,77.937,1000,waxman
490,22820,22239,22263,569.877,1000,waxman
491,22821,22239,22264,833.649,1000,waxman
492,22822,22239,22266,867.163,1000,waxman
493,22823,22239,22267,822.906,1000,waxman
494,22824,22239,22268,851.696,1000,waxman
495,22825,22239,22269,467.943,1000,waxman
496,22826,22239,22270,224.78,1000,waxman
497,22827,22239,22271,650.841,1000,waxman
498,22828,22239,22272,959.523,1000,waxman
499,22829,22239,22273,789.74,1000,waxman
500,22830,22239,22274,678.955,1000,waxman
501,22831,22239,22275,684.645,1000,waxman
502,22832,22239,22285,124.423,1000,waxman
503,22833,22239,22287,775.741,1000,waxman
504,22834,22239,22288,529.386,1000,waxman
505,22835,22239,22289,636.91,1000,waxman
506,22836,22239,22292,916.412,1000,waxman
507,22837,22239,22295,645.518,1000,waxman
508,22838,22239,22297,740.537,1000,waxman
509,22839,22239,22298,77.394,1000,waxman
510,22840,22239,22301,762.79,1000,waxman
511,22841,22239,22305,389.906,1000,waxman
512,22842,22239,22306,796.632,1000,waxman
513,22843,22239,22307,208.362,1000,waxman
514,22844,22239,22309,911.314,1000,waxman
515,22845,22239,22310,819.482,1000,waxman
516,22846,22239,22317,573.918,1000,waxman
517,22847,22239,22318,613.877,1000,waxman
518,22848,22239,22322,981.316,1000,waxman
519,22849,22239,22323,486.419,1000,waxman
520,22850,22239,22324,780.005,1000,waxman
521,22851,22239,22326,293.865,1000,waxman
522,22852,22240,22230,442.156,1000,waxman
523,22853,22240,22231,943.381,1000,waxman
524,22854,22240,22232,597.042,1000,waxman
525,22855,22240,22243,919.763,1000,waxman
526,22856,22240,22245,585.929,1000,waxman
527,22857,22240,22246,194.715,1000,waxman
528,22858,22240,22248,783.646,1000,waxman
529,22859,22240,22249,655.753,1000,waxman
530,22860,22240,22252,820.14,1000,waxman
531,22861,22240,22253,868.032,1000,waxman
532,22862,22240,22254,639.902,1000,waxman
533,22863,22240,22256,78.105,1000,waxman
534,22864,22240,22257,396.104,1000,waxman
535,22865,22240,22259,588.402,1000,waxman
536,22866,22240,22261,920.435,1000,waxman
537,22867,22240,22263,694.843,1000,waxman
538,22868,22240,22266,10.117,1000,waxman
539,22869,22240,22276,272.718,1000,waxman
540,22870,22240,22277,992.454,1000,waxman
541,22871,22240,22278,318.946,1000,waxman
542,22872,22240,22279,66.961,1000,waxman
543,22873,22240,22280,578.379,1000,waxman
544,22874,22240,22282,278.837,1000,waxman
545,22875,22240,22283,80.51,1000,waxman
546,22876,22240,22284,779.139,1000,waxman
547,22877,22240,22286,538.323,1000,waxman
548,22878,22240,22287,300.741,1000,waxman
549,22879,22240,22290,176.777,1000,waxman
550,22880,22240,22295,690.232,1000,waxman
551,22881,22240,22296,493.516,1000,waxman
552,22882,22240,22299,439.894,1000,waxman
553,22883,22240,22305,553.676,1000,waxman
554,22884,22240,22306,657.075,1000,waxman
555,22885,22240,22307,794.352,1000,waxman
556,22886,22240,22311,877.615,1000,waxman
557,22887,22240,22312,588.471,1000,waxman
558,22888,22240,22313,803.007,1000,waxman
559,22889,22240,22314,384.057,1000,waxman
560,22890,22240,22315,35.796,1000,waxman
561,22891,22240,22316,500.364,1000,waxman
562,22892,22240,22317,463.204,1000,waxman
563,22893,22240,22318,299.993,1000,waxman
564,22894,22240,22319,244.493,1000,waxman
565,22895,22240,22322,654.369,1000,waxman
566,22896,22240,22323,683.162,1000,waxman
567,22897,22240,22325,332.892,1000,waxman
568,22898,22240,22326,291.412,1000,waxman
569,22899,22240,22327,143.481,1000,waxman
570,22900,22240,22328,402.702,1000,waxman
571,22901,22240,22329,569.394,1000,waxman
572,22902,22241,22231,970.528,1000,waxman
573,22903,22241,22232,35.175,1000,waxman
574,22904,22241,22233,60.368,1000,waxman
575,22905,22241,22235,309.858,1000,waxman
576,22906,22241,22236,740.204,1000,waxman
577,22907,22241,22238,450.475,1000,waxman
578,22908,22241,22239,986.915,1000,waxman
579,22909,22241,22242,901.278,1000,waxman
580,22910,22241,22243,125.612,1000,waxman
581,22911,22241,22244,207.299,1000,waxman
582,22912,22241,22246,621.606,1000,waxman
583,22913,22241,22249,354.225,1000,waxman
584,22914,22241,22252,555.923,1000,waxman
585,22915,22241,22253,104.544,1000,waxman
586,22916,22241,22255,281.328,1000,waxman
587,22917,22241,22256,223.093,1000,waxman
588,22918,22241,22257,913.62,1000,waxman
589,22919,22241,22261,49.326,1000,waxman
590,22920,22241,22263,940.075,1000,waxman
591,22921,22241,22265,120.534,1000,waxman
592,22922,22241,22267,191.498,1000,waxman
593,22923,22241,22269,137.022,1000,waxman
594,22924,22241,22270,235.144,1000,waxman
595,22925,22241,22276,409.815,1000,waxman
596,22926,22241,22277,302.288,1000,waxman
597,22927,22241,22278,482.249,1000,waxman
598,22928,22241,22279,706.41,1000,waxman
599,22929,22241,22280,72.918,1000,waxman
600,22930,22241,22281,266.517,1000,waxman
601,22931,22241,22283,68.625,1000,waxman
602,22932,22241,22289,96.366,1000,waxman
603,22933,22241,22290,487.589,1000,waxman
604,22934,22241,22291,716.152,1000,waxman
605,22935,22241,22295,136.14,1000,waxman
606,22936,22241,22296,391.111,1000,waxman
607,22937,22241,22297,863.093,1000,waxman
608,22938,22241,22299,894.708,1000,waxman
609,22939,22241,22301,657.204,1000,waxman
610,22940,22241,22302,166.303,1000,waxman
611,22941,22241,22303,382.349,1000,waxman
612,22942,22241,22304,108.933,1000,waxman
613,22943,22241,22305,265.893,1000,waxman
614,22944,22241,22311,717.096,1000,waxman
615,22945,22241,22315,677.148,1000,waxman
616,22946,22241,22319,892.842,1000,waxman
617,22947,22241,22320,599.656,1000,waxman
618,22948,22241,22323,397.393,1000,waxman
619,22949,22241,22326,123.576,1000,waxman
620,22950,22241,22329,981.789,1000,waxman
621,22951,22242,22230,388.719,1000,waxman
622,22952,22242,22233,571.275,1000,waxman
623,22953,22242,22234,586.31,1000,waxman
624,22954,22242,22238,562.432,1000,waxman
625,22955,22242,22239,785.653,1000,waxman
626,22956,22242,22243,588.257,1000,waxman
627,22957,22242,22246,663.351,1000,waxman
628,22958,22242,22247,163.834,1000,waxman
629,22959,22242,22249,366.031,1000,waxman
630,22960,22242,22251,234.06,1000,waxman
